beta
13.983804838891624
15.647975261279912
17.952525552378827
21.416462446999095
19.270098464523702
19.76877959965687
21.689677185324133
25.348910929335386
15.084412198380662
13.824811957566562
13.924216385166284
14.95208481129278
15.806877216713303
20.388488505721426
17.489004148070634
15.564585105246554
16.794102738717477
17.929088429614634
16.9320665846311
16.34847473471379
26.863693553799532
8.593318307175018
13.08193335748191
11.628993266096575
16.543666695848163
12.463916126587492
20.408020839757786
13.073142454024017
25.114817929394015
19.52408072890604
13.853760869452328
18.287723470444387
13.3786949393058
24.61431929467351
19.656424317647456
21.771020577094006
8.460575175520642
16.603225072849064
19.568075738232444
11.08559153815586
17.755015288808455
18.059634639224463
18.65752812332778
24.761139551395928
20.932569624696324
12.764434482255352
15.861088894017564
17.906944630375527
20.063845254099483
18.988744895942173
10.640376384037465
2.8007706717172627
16.680888803717288
17.111331530365778
16.37869632341221
13.047534969050226
20.624495295247083
20.79784037453824
12.413065781716888
11.45820938149201
14.349812749534712
18.519155316957075
19.091220040446764
10.60823735573031
15.541889305517778
13.926243067401174
20.984063078014774
22.767720278903045
12.6072206113839
12.73285419303423
17.461706178168292
21.11462677428146
9.90279682347983
17.676741968457787
9.927113423141359
8.090060419033339
13.4731974044119
19.54600928158025
18.07149773769959
23.878865626025217
14.058084364780026
16.025396914692553
24.197895043476485
17.923757901177297
23.072526408854227
14.350441678502538
16.346229868181613
15.77230684889887
17.38431982559051
17.995693103881173
10.063174487119527
21.15301766649612
10.11115358427807
13.2197225454401
12.953486507470785
12.644404380830133
12.406583254887213
24.48520872514611
15.082145199957552
19.46763338359386
14.0841584262636
6.597779136796916
17.222666379263032
19.740566655817855
15.356972685126621
14.695521986153821
11.905227561649385
14.94967055728894
17.426053273810176
18.023752382204226
12.692602197139227
20.285546526508842
6.78723214477564
12.174639313269294
19.262988230953834
14.473929892204612
15.018632477295556
15.059322851351267
17.481252111503238
15.734092922524903
20.107905006516912
16.893831199420717
23.10972700955152
14.168822624417865
18.99182770421216
19.383428927806584
14.825585667140873
23.071407556551375
16.635979595511937
14.53124383838776
17.55818857336136
13.538361747975252
13.918639847000785
14.226501840363728
18.963382052738055
11.911089668889556
9.752164316814419
12.185643359598256
11.293491953928605
10.303362345136371
17.953634050146974
12.366590640688976
8.84595986333313
16.22178309998235
20.02001892497637
18.784267190000335
19.243464410976376
18.40076027653644
13.340555040467116
12.64339693005122
18.76798585232336
19.460512198286047
17.38804088295785
14.85464932380833
16.605079391032792
15.27181613433161
13.525113633740135
21.578356229587932
19.976275092570706
17.159523326578945
14.017667285831829
16.01485729228705
13.483194817353727
19.952811505001513
18.55202438722045
16.19966167008638
21.24988923678977
17.306910743339383
18.111345667318375
3.3231118147329544
18.853386442702373
23.669474140826793
18.993923410265772
13.045188239024093
18.433926620798957
13.165709814651214
16.63044546197341
14.919551348926365
9.376694315274984
10.648470833843175
13.319623326081262
20.8676810396479
15.819265495228354
10.462040901535703
14.824371917337217
13.709405010594052
15.79730357381536
13.763170545228
13.114619532451803
19.79783918461761
12.088250900257325
16.8011920413486
18.187721782319223
14.443610707478753
20.260442972617472
13.367111978477542
18.707110778708753
10.87234964075907
13.89257842034923
13.176338113859991
7.359679495003588
12.135306564425798
15.258043836687472
10.007795527262282
19.972247325664732
9.192480664740662
22.055476618643702
21.67134867620783
16.617045701275785
18.72502106704363
14.806112897619846
9.325147148010847
20.731494570480642
18.275572015509766
14.72910876029962
10.871024640570134
14.116752755669015
19.341787741421644
12.065901121206643
16.554984269296273
10.224472764861595
14.093734692619709
19.16182289632795
14.984874180019004
17.893453542248356
21.537808100884153
14.219877717900197
13.943791786273797
18.326006890533762
14.138742731526762
10.114906156059394
8.23061326926067
14.35531010651249
11.994202397822663
18.342808588110245
15.961885303593384
17.399984142336542
12.955090966280896
14.028569027884082
15.032412360901226
12.881852826059902
16.824759955758314
13.021784225222895
14.237054564575864
16.707335033102396
15.01385491603463
13.35598467572957
11.137693274226743
17.4694673642527
19.569076496991688
16.641801766085702
12.886320948226706
15.43611197844138
21.16223394503753
18.575004121332142
12.857417025585212
13.030533904252318
17.727817426406798
17.54506421643724
15.946287975159885
15.685153797602139
21.38442175927558
16.503940835058813
8.102712438797518
12.219545647590998
16.476566473909223
19.916214630733727
13.701108895420099
13.757283897149446
18.861609234969556
15.823038458421339
22.385551136196046
15.173137962607527
15.107571587033252
19.126299430487716
16.988283410243735
21.94272378602385
16.89880716550575
17.535819397617512
18.47824452743467
15.950419531601812
21.448129094355057
14.284134293044266
15.096921718410726
20.603506216511587
12.991253883930641
16.194429004145494
15.862194219246001
18.337692252120906
14.63335843599262
12.159506714707076
16.612989978876893
24.496851304241005
13.989717148328715
13.64805190428373
16.552436143425354
21.135948651274415
6.123708734285394
18.261270998441447
24.089475127639517
15.916243316733826
17.850264478896754
22.79669463358231
15.07361855772236
15.405727241695617
16.63461342730893
14.272322284572352
13.076342202817214
12.355569245221334
14.727040562538622
11.095294666180251
19.32427999623198
17.1916098773593
11.192669433382195
10.264262304284022
17.73648951643654
17.531755357274534
14.666819540742548
16.25089581022126
13.434748734003003
15.156467560853557
12.979287042559712
13.984042790476934
14.902544963501384
12.758125373667502
16.796723437378976
13.742336532701922
21.23117306937007
19.764826086769713
18.519435268335766
14.493298976796664
16.350163626497242
15.869049638959599
11.253063478349745
9.796587472158159
18.407493782463867
19.026966740063294
20.205521722911165
12.043787558506544
19.904972970865085
14.295387292636514
19.8110245743465
9.343418089963652
17.255438462490577
22.030318208619963
12.336882605241842
13.365324967128759
12.78795638641391
9.925286867514705
13.934631577231013
12.084958322629271
18.923184308358422
16.457126809431973
3.925185643532081
14.26749596168825
20.233832422944243
21.844665106081735
13.154631403380138
13.61188587716694
12.983266461194379
13.96789054496553
6.877195051999752
