file_id,patient_id,clinical_sample_id,gdc_sample_id,aliquot_id,expression_sample_id,source_path,source_md5,sha256,assigned_reads,selected,status,selection_rule
a63cca36-139d-4054-9d99-9b04ddae7ec2,TCGA-AO-A124,TCGA-AO-A124-01,TCGA-AO-A124-01A,,TCGA-AO-A124-01A|a63cca36-139d-4054-9d99-9b04ddae7ec2,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\a63cca36-139d-4054-9d99-9b04ddae7ec2\3d05d072-d042-4c02-aaf6-ee2e589003d6.rna_seq.augmented_star_gene_counts.tsv,f2f1a4fff2ed21eac2b8fb473d13a10b,2d2babb5b33891ed41fed29bf81e4bdbde5fdd45ccc83c7e1d7258224cddf7a1,72224374,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
abefed1d-9f40-4a97-9435-4d9df47f7ebd,TCGA-D8-A147,TCGA-D8-A147-01,TCGA-D8-A147-01A,,TCGA-D8-A147-01A|abefed1d-9f40-4a97-9435-4d9df47f7ebd,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\abefed1d-9f40-4a97-9435-4d9df47f7ebd\8b629c3d-0f28-4740-b681-6f064354f794.rna_seq.augmented_star_gene_counts.tsv,8c460aadd69a18092bca9564d76fd047,8a63db3e7f682fb23977e3821942a5886673df2c3a86121121043552c0c3e81c,58271170,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
ac88a5c1-caae-4b08-87bc-0dedbe61d996,TCGA-D8-A27F,TCGA-D8-A27F-01,TCGA-D8-A27F-01A,,TCGA-D8-A27F-01A|ac88a5c1-caae-4b08-87bc-0dedbe61d996,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\ac88a5c1-caae-4b08-87bc-0dedbe61d996\465928c5-ab56-46ff-acb5-76e36c97ebda.rna_seq.augmented_star_gene_counts.tsv,c6d265903484d4382285ef3e19d66d5f,90e5786fd3e44d1f949afed5a3af44f22b4094867c1e74b1c17b05ae4fb1456b,74996428,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
ad1ea8c5-ca8b-49e9-a650-6012d71daf24,TCGA-AR-A0TS,TCGA-AR-A0TS-01,TCGA-AR-A0TS-01A,,TCGA-AR-A0TS-01A|ad1ea8c5-ca8b-49e9-a650-6012d71daf24,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\ad1ea8c5-ca8b-49e9-a650-6012d71daf24\69d12077-db51-4a74-a090-9b26e0368ee8.rna_seq.augmented_star_gene_counts.tsv,3f019a48fcf4dbaa00e2960624f298e1,7762e66e4e0c60611f00858615b0e966ae5f8da0b522316b68fd444da734548a,60132674,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
ada5cdcf-f9e0-4209-aa92-ac3b921bbdf4,TCGA-E2-A14X,TCGA-E2-A14X-01,TCGA-E2-A14X-01A,,TCGA-E2-A14X-01A|ada5cdcf-f9e0-4209-aa92-ac3b921bbdf4,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\ada5cdcf-f9e0-4209-aa92-ac3b921bbdf4\7e48e080-0ec9-4589-ba1d-6f7a1f60a010.rna_seq.augmented_star_gene_counts.tsv,a9118dbf7f51e9cd86b2dedb5dce36d6,d66679021ab500467f12635fc76613888d2ed4e28e70e6861ac1347ce566f8dc,91926121,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
ae2e0936-a225-491b-8361-3c20663768d9,TCGA-C8-A131,TCGA-C8-A131-01,TCGA-C8-A131-01A,,TCGA-C8-A131-01A|ae2e0936-a225-491b-8361-3c20663768d9,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\ae2e0936-a225-491b-8361-3c20663768d9\a0707dab-b8bd-4a57-a890-69a3f4daacf6.rna_seq.augmented_star_gene_counts.tsv,ddf434fd48abb854f0ec908b03f42bf5,889131babfc59c9286d133ef5db4bffa9b923bf2542901b931fa9b12a8d0425b,48123528,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
aedc877a-f4b9-4657-b5c9-b7768b5751c9,TCGA-AC-A7VC,TCGA-AC-A7VC-01,TCGA-AC-A7VC-01A,,TCGA-AC-A7VC-01A|aedc877a-f4b9-4657-b5c9-b7768b5751c9,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\aedc877a-f4b9-4657-b5c9-b7768b5751c9\ac792e04-54f4-4c6c-9cb5-23a7c1a4ed0b.rna_seq.augmented_star_gene_counts.tsv,9f6731176c4a2b40f73597071239a28c,9a73188eb24a520480fd192378d1e52192dbdfc92c2fc2fbfa6d4f38fd2bd11b,41754927,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
b3b9ae66-e8d1-4a32-a2a9-46931b753527,TCGA-D8-A27M,TCGA-D8-A27M-01,TCGA-D8-A27M-01A,,TCGA-D8-A27M-01A|b3b9ae66-e8d1-4a32-a2a9-46931b753527,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\b3b9ae66-e8d1-4a32-a2a9-46931b753527\e627254f-65f9-4939-add4-bb77bfd92e16.rna_seq.augmented_star_gene_counts.tsv,37046328d56759798943826012f1702e,3251b1be3fdc20cfae05a5a708814468ba4c83a820a4175d20266caf6dc37ba0,70357127,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
b4835808-46fa-4b6c-a933-92acc9908319,TCGA-A7-A6VW,TCGA-A7-A6VW-01,TCGA-A7-A6VW-01A,,TCGA-A7-A6VW-01A|b4835808-46fa-4b6c-a933-92acc9908319,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\b4835808-46fa-4b6c-a933-92acc9908319\22c90647-bf63-49e1-972a-0ff9000b674b.rna_seq.augmented_star_gene_counts.tsv,f2e86bb3e5d0175996da4a3b3e3b5a3a,1f3f18bc04959be3e39ccd6b87076c2d8f02ee8b3b35a18af279df9177addbda,48965890,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
bbd09e9b-84ba-458f-a595-b03069b843dd,TCGA-A2-A0T0,TCGA-A2-A0T0-01,TCGA-A2-A0T0-01A,,TCGA-A2-A0T0-01A|bbd09e9b-84ba-458f-a595-b03069b843dd,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\bbd09e9b-84ba-458f-a595-b03069b843dd\2100a159-27a6-47f2-a2f2-58f5343e88b0.rna_seq.augmented_star_gene_counts.tsv,9e7c5927530a08b7b71f8c7999aa97cc,458e76737e58d9e26629bb572a34734efbcf6bc2472dc4ad5c578b4b38241a5c,64043789,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
bd86e2d9-6098-4f78-9e9b-f2f95367c739,TCGA-AC-A2BK,TCGA-AC-A2BK-01,TCGA-AC-A2BK-01A,,TCGA-AC-A2BK-01A|bd86e2d9-6098-4f78-9e9b-f2f95367c739,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\bd86e2d9-6098-4f78-9e9b-f2f95367c739\952883cf-24c2-4ed7-bb96-3f736c15ae3d.rna_seq.augmented_star_gene_counts.tsv,4c2b78b92ef166e74622914cbcd491f6,7f7f656a12865e78557cb7486fa5f6cb240019a0af3dc8206f7997ab1e9b422a,56635321,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
bdef0c66-0755-4581-b813-87c8512754ba,TCGA-AO-A129,TCGA-AO-A129-01,TCGA-AO-A129-01A,,TCGA-AO-A129-01A|bdef0c66-0755-4581-b813-87c8512754ba,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\bdef0c66-0755-4581-b813-87c8512754ba\2e36839f-3155-4e05-9ed3-404522fdb04f.rna_seq.augmented_star_gene_counts.tsv,b3ca1fbb5cab76c57b14d3c21d6d12fe,2da4286aa6f4fa49ff5fb62de9f389344d3e044e27e9cdc7d327f5580e9c79d1,55210244,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
be002264-f534-49b3-90d1-fd5a3f622fb2,TCGA-D8-A143,TCGA-D8-A143-01,TCGA-D8-A143-01A,,TCGA-D8-A143-01A|be002264-f534-49b3-90d1-fd5a3f622fb2,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\be002264-f534-49b3-90d1-fd5a3f622fb2\f0024165-4df2-454e-a0cb-17720455c0c9.rna_seq.augmented_star_gene_counts.tsv,b6a534c1153285f32b368966c7b94cfe,d0f9aa900834f58c0743d7c665f5600cacee1e633c236becf180d1da35547bf6,52151877,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
c0f6d246-c872-41a5-8135-2bdbdb1f924f,TCGA-A2-A3XX,TCGA-A2-A3XX-01,TCGA-A2-A3XX-01A,,TCGA-A2-A3XX-01A|c0f6d246-c872-41a5-8135-2bdbdb1f924f,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\c0f6d246-c872-41a5-8135-2bdbdb1f924f\f9506da9-20a3-4124-a614-eb525787ea45.rna_seq.augmented_star_gene_counts.tsv,03161539d6622a38903b6e76b3ce92c0,ee9ef6e54da563465000030eb117b29c8423d91aa86934703572d31ce54e5bab,62551616,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
c15e9ead-0373-486e-a99b-26b96bd3ccc4,TCGA-EW-A1P8,TCGA-EW-A1P8-01,TCGA-EW-A1P8-01A,,TCGA-EW-A1P8-01A|c15e9ead-0373-486e-a99b-26b96bd3ccc4,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\c15e9ead-0373-486e-a99b-26b96bd3ccc4\27c65ed6-9e9d-4a9d-9b6f-76d2a12f7699.rna_seq.augmented_star_gene_counts.tsv,8ae59809488a8121e4706c1abcfbd072,a525606ee345ab8487d8a0fb84fc200588d5b4d35fee71216ac70b87ccfd7385,55390836,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
c1f3f326-e99f-4811-9665-d15d6d8a1c33,TCGA-E9-A5FL,TCGA-E9-A5FL-01,TCGA-E9-A5FL-01A,,TCGA-E9-A5FL-01A|c1f3f326-e99f-4811-9665-d15d6d8a1c33,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\c1f3f326-e99f-4811-9665-d15d6d8a1c33\8b0bdebf-7292-4b66-bcf2-fcb0a06c24e3.rna_seq.augmented_star_gene_counts.tsv,de75afc9b2969a0f1bb31cd4011d141e,b66a3ec82cd88cb30144abf4c9020ed660f4912363d4ece4efefb90972fcc6ae,40676279,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
c4ceaaf8-4803-45d7-9937-42d25db60148,TCGA-B6-A402,TCGA-B6-A402-01,TCGA-B6-A402-01A,,TCGA-B6-A402-01A|c4ceaaf8-4803-45d7-9937-42d25db60148,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\c4ceaaf8-4803-45d7-9937-42d25db60148\9ae5c03c-326d-4492-9cc3-4ba17beb09ad.rna_seq.augmented_star_gene_counts.tsv,3b7d7212a489867b6d838171adbc109c,d52719fefa6ebcf2078018094d9e9e537598c237b19a4ebde15242071d397b21,55808469,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
c782b873-2727-4fe4-9c9a-741964290349,TCGA-C8-A26X,TCGA-C8-A26X-01,TCGA-C8-A26X-01A,,TCGA-C8-A26X-01A|c782b873-2727-4fe4-9c9a-741964290349,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\c782b873-2727-4fe4-9c9a-741964290349\444d0a78-82fe-4a80-9b41-d7daf98506ca.rna_seq.augmented_star_gene_counts.tsv,e564f42b8cb63345ea7009091490ccc1,92e270043932117a8b8de7282b0b2769f259d78888ac76026e195ea07f23b611,57975938,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
c94fb480-7f46-4c24-bcb1-26f66a57c45a,TCGA-A2-A0YE,TCGA-A2-A0YE-01,TCGA-A2-A0YE-01A,,TCGA-A2-A0YE-01A|c94fb480-7f46-4c24-bcb1-26f66a57c45a,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\c94fb480-7f46-4c24-bcb1-26f66a57c45a\92914efd-97af-48e2-b097-e91129f8c1b2.rna_seq.augmented_star_gene_counts.tsv,1dcf5ce34e08ca849c59078a88bdd522,1460669966049e0c06f090f3b2004a90fd531e5d63d62e71a9778bd0db75450b,62232052,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
cd417f4e-c065-4e73-a7c7-955b2fe71add,TCGA-A7-A26G,TCGA-A7-A26G-01,TCGA-A7-A26G-01A,,TCGA-A7-A26G-01A|cd417f4e-c065-4e73-a7c7-955b2fe71add,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\cd417f4e-c065-4e73-a7c7-955b2fe71add\d05914c2-e76a-4050-b0bf-db3a08c1892e.rna_seq.augmented_star_gene_counts.tsv,cc8a463f93107abbe2534817211a310e,a3a56b753d44772d80201fca909d9bd72c1102d78b4353a7ed775b768b044ed8,86981112,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
d1237195-a00b-4c52-86b3-4627c42eb14c,TCGA-A8-A07O,TCGA-A8-A07O-01,TCGA-A8-A07O-01A,,TCGA-A8-A07O-01A|d1237195-a00b-4c52-86b3-4627c42eb14c,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\d1237195-a00b-4c52-86b3-4627c42eb14c\b7c49a13-6b0f-411a-940e-b35c17818aaa.rna_seq.augmented_star_gene_counts.tsv,1f3748d7f5a668e0e052035860bc9297,a952529865e005c9271262896fcfe8f95b02e80c060122399d5b524807fcb917,73108479,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
d141392c-757b-44f5-b531-0bcc136d8b17,TCGA-AN-A04D,TCGA-AN-A04D-01,TCGA-AN-A04D-01A,,TCGA-AN-A04D-01A|d141392c-757b-44f5-b531-0bcc136d8b17,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\d141392c-757b-44f5-b531-0bcc136d8b17\4937e136-52e6-4c33-9f53-36ce2a94c09e.rna_seq.augmented_star_gene_counts.tsv,456b4b9176a9e7c059fadc0253c06fc8,193cf9724256e84835f31e87f5de92d502c7c006a69889d87afbfcb144f63118,71102538,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
d2a12641-a25f-4aab-99a4-433cf664ae73,TCGA-A2-A0D0,TCGA-A2-A0D0-01,TCGA-A2-A0D0-01A,,TCGA-A2-A0D0-01A|d2a12641-a25f-4aab-99a4-433cf664ae73,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\d2a12641-a25f-4aab-99a4-433cf664ae73\934807ee-e303-43b7-938a-1721c6c31584.rna_seq.augmented_star_gene_counts.tsv,41d3a23344a68c93b51f4d8874638b7b,0dcda4d05b83a8074073535f4ae0e47087ede74548b14adcbe09207d785d3e75,52810562,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
d6882616-b77d-4d4c-90dc-7318c57876e1,TCGA-AO-A12F,TCGA-AO-A12F-01,TCGA-AO-A12F-01A,,TCGA-AO-A12F-01A|d6882616-b77d-4d4c-90dc-7318c57876e1,E:\apply\journal publication\TNBC_SV_DNA_Repair\TNBC-SV-DNA-Repair-v2-scaffold\TNBC-SV-DNA-Repair-v2\data\external\tcga_rna\d6882616-b77d-4d4c-90dc-7318c57876e1\4e01a01d-eded-4d02-b8aa-1920c6997726.rna_seq.augmented_star_gene_counts.tsv,2e0cc0032cbf3de861b1d790e12175fc,3e57f2f9b8ab0e7ce1133675fc86825d57143db466dc40c82f6d4b1bdab43ece,63287834,True,eligible_aliquot_barcode_unresolved,highest assigned reads; lexical sample/aliquot/file tie-break
