,TCGA-A1-A0SK-01,TCGA-A1-A0SP-01,TCGA-A2-A04U-01,TCGA-A2-A0CM-01,TCGA-A2-A0D0-01,TCGA-A2-A0D2-01,TCGA-A2-A0SX-01,TCGA-A2-A0T0-01,TCGA-A2-A0T2-01,TCGA-A2-A0YE-01,TCGA-A2-A1G6-01,TCGA-A2-A3XT-01,TCGA-A2-A3XX-01,TCGA-A2-A3XY-01,TCGA-A7-A0DA-01,TCGA-A7-A26G-01,TCGA-A7-A4SE-01,TCGA-A7-A6VV-01,TCGA-A7-A6VW-01,TCGA-A7-A6VY-01,TCGA-A8-A07O-01,TCGA-A8-A08R-01,TCGA-A8-A09X-01,TCGA-AC-A2BK-01,TCGA-AC-A2QH-01,TCGA-AC-A2QJ-01,TCGA-AC-A6IW-01,TCGA-AC-A7VC-01,TCGA-AN-A04D-01,TCGA-AN-A0AL-01,TCGA-AN-A0AR-01,TCGA-AN-A0AT-01,TCGA-AN-A0XU-01,TCGA-AO-A03U-01,TCGA-AO-A0J4-01,TCGA-AO-A0J6-01,TCGA-AO-A0JL-01,TCGA-AO-A124-01,TCGA-AO-A128-01,TCGA-AO-A129-01,TCGA-AO-A12F-01,TCGA-AO-A1KR-01,TCGA-AQ-A04J-01,TCGA-AR-A0TS-01,TCGA-AR-A0U1-01,TCGA-AR-A0U4-01,TCGA-AR-A1AR-01,TCGA-AR-A1AY-01,TCGA-AR-A256-01,TCGA-AR-A2LR-01,TCGA-AR-A5QQ-01,TCGA-B6-A3ZX-01,TCGA-B6-A400-01,TCGA-B6-A402-01,TCGA-BH-A0B3-01,TCGA-BH-A0B9-01,TCGA-BH-A0BG-01,TCGA-BH-A0BL-01,TCGA-BH-A0E0-01,TCGA-BH-A0RX-01,TCGA-BH-A0WA-01,TCGA-BH-A18G-01,TCGA-BH-A18V-01,TCGA-BH-A1EW-01,TCGA-BH-A1F6-01,TCGA-BH-A1FC-01,TCGA-BH-A42U-01,TCGA-C8-A12V-01,TCGA-C8-A131-01,TCGA-C8-A1HJ-01,TCGA-C8-A26X-01,TCGA-C8-A26Y-01,TCGA-C8-A27B-01,TCGA-C8-A3M7-01,TCGA-D8-A13Z-01,TCGA-D8-A143-01,TCGA-D8-A147-01,TCGA-D8-A1JF-01,TCGA-D8-A1JL-01,TCGA-D8-A1XK-01,TCGA-D8-A1XQ-01,TCGA-D8-A27F-01,TCGA-D8-A27H-01,TCGA-D8-A27M-01,TCGA-E2-A14N-01,TCGA-E2-A14R-01,TCGA-E2-A14X-01,TCGA-E2-A150-01,TCGA-E2-A158-01,TCGA-E2-A1L7-01,TCGA-E2-A1LH-01,TCGA-E2-A1LL-01,TCGA-E9-A5FL-01,TCGA-EW-A1OV-01,TCGA-EW-A1OW-01,TCGA-EW-A1P4-01,TCGA-EW-A1P8-01,TCGA-EW-A1PB-01,TCGA-EW-A1PH-01,TCGA-EW-A3U0-01,TCGA-EW-A6SB-01,TCGA-GI-A2C9-01,TCGA-GM-A2DB-01,TCGA-GM-A2DF-01,TCGA-GM-A2DH-01,TCGA-HN-A2NL-01,TCGA-LL-A441-01,TCGA-LL-A5YO-01,TCGA-LL-A73Y-01,TCGA-OL-A6VO-01,TCGA-S3-AA10-01,TCGA-S3-AA15-01
STAG2,0.0,0.0151644988545667,0.0,0.0,0.0,0.0,0.0668584227025435,0.0280504430947841,0.0,0.0591706599130675,0.0345913682604595,0.0,0.0,0.0,0.0,0.8349808280351656,0.0,0.0158305630588671,0.0,0.0,0.0,0.0,0.0,1.5366994806909875,0.9206490067848292,0.0361868028478462,0.0,0.2436284639806724,0.0,0.1400369438920508,0.1805722456418208,0.0384830064411979,0.0,0.0,0.0114479298796449,0.0,0.0,0.120351940365222,0.2108459987393798,0.0,0.0308775024420004,0.0,0.0272956240509075,0.0,0.0542233473371544,0.0158305630588671,0.1932040139838749,0.1003946228468563,0.0274371827068511,0.2698310972725309,0.1384649999873801,0.0,0.0,0.0,0.0,0.0,0.0,0.0561673063004265,0.0,0.0,0.0,0.0,0.0,0.0961268893050061,0.0,0.0107321061177642,0.0,0.0,0.0,0.0,0.0,0.1061249402307376,0.0,0.0317245411099491,0.0,0.0,0.0,0.1833277060448007,0.0237521358989949,0.1300961929323244,0.1221204910505499,0.1085356080010892,0.0,0.026965266494181,0.0,0.0,0.0,0.0,0.0,0.0,0.0466540279162946,1.0299357647272471,0.0,0.0,0.0,0.0,0.0,0.0,0.1100959291034204,0.1993739607218209,0.0,0.263354969114946,0.2333972641018831,0.0,0.0,0.0712134896052645,0.0,0.0,0.0157354298546856,0.0,0.0,0.0
STAG3,1.4803106749421475,1.634314459856448,1.8690977390477992,1.7546808791891948,1.579921446059565,1.815216271758476,1.7440903433324615,1.927970477856466,1.8096790267666305,1.62187604894739,1.744435868457802,1.7341867622173437,1.7588178766217653,1.9290118293981744,1.878487137726753,1.701866910149144,1.992663133318451,1.93312026392566,1.864252661003808,1.789272174040682,1.803332345982876,1.681140806278132,1.7356191376688792,1.3316110480759142,2.1655651452466373,2.3557002797117086,1.5432672588933058,2.1874073147660136,1.6187912807393223,1.9044308804083392,1.736052285277096,1.4944290211142672,1.4585682414946053,1.6811954340381297,1.6636558222981852,1.5626942452433816,1.8472266911398905,1.4780892206667706,1.8113056327287973,1.6984280555011384,1.842129289853636,1.6277002134276268,1.719441106789963,1.6832932880802507,1.6374446419181514,1.571222592012998,1.6802086022082166,1.6657414256927263,1.5762353325290246,1.8292107328606124,1.6927683184047655,1.7675418074170206,1.8074452103504908,1.8786749016147128,1.6573481922312827,1.565150326100557,1.5981609973862128,1.8108847125650973,1.5955207103102962,1.7328056712635531,1.7671452606795144,1.8163432176200816,1.7214726586999098,1.6382504040818302,1.8549331940222744,1.5458495512648545,1.9455747083692032,1.5762445480466307,1.8967654429856105,1.4734282183954486,1.6989825474993867,1.948327624375526,1.3695249786353274,1.799356749812535,1.7281765652883463,1.544697334284887,1.5207407168539877,1.598384490135067,1.80200803580164,1.4981317019541205,1.6491785609515623,1.7029688221013952,1.7867895048193687,1.8320759936711997,1.430658676057372,1.6487382440469274,1.5092035805481152,1.615013773503037,1.4649034698473564,1.603804635464109,1.7751358491133096,1.5975016622518117,1.6987275499759082,1.835260016167254,1.802236553776366,1.6511375462395737,1.6659460315781776,1.6850569767824126,1.7561876316902898,1.7591477156369464,1.3951973193994764,1.8821035971521096,1.7991939052174994,1.7589021196021808,1.780400095926901,1.706830474370127,2.017151586507429,1.7933915668750158,1.8809047135588235,1.7358470720261818,1.7075332048081835,1.7814786216700644
SMC1A,2.983336326789748,2.5481617994659724,2.388594985947397,2.368401194247019,2.381548389476481,2.7692397720454527,2.665737095095857,2.636022975166973,2.1838902628442454,2.607842617325278,2.4401663016309887,2.555104446272325,2.604332313965677,2.5352851538047387,2.5730559238153226,2.523440083502348,2.6604331948288444,2.3998976306251136,2.1288778277287435,2.4080907125172173,2.5387935480639707,2.632052127479481,2.613976112331051,2.8311736689888107,2.605287745667484,1.5124725229516147,2.2843279888709653,2.411596693717918,2.4942802770974124,2.570369246488141,2.409581019902552,2.6139626458755787,2.63802417384603,2.454333843850072,2.3916066958985844,2.381564209845437,1.802039557674364,2.7190770223442025,2.6768025480900626,2.348228371721976,2.435034174209708,2.0044654367703,2.5976980190212493,2.60160483843019,2.308044609691651,2.635389567646814,2.6860874690888097,2.624020659096156,2.6454776918212053,2.744050351402196,2.4933545495924925,2.789815682329079,2.8158740077326487,2.1127668454284283,2.5003176748305225,2.529913732836312,2.498921902059134,2.5659522356680835,2.537963383307892,2.266726583291481,2.4800102455789927,2.206067138255873,2.676683287126468,2.683686830961196,2.498673947394602,2.4643471345429773,2.002481361332326,2.4336004626258623,2.186717869176684,2.438479165475856,2.220192843685427,2.739166086076549,2.675603042958135,2.334629564795928,2.6129893616976627,2.8193966673801096,2.909918449613699,2.5592505572220383,2.7287663802051987,2.7353055401550703,2.6354525892292764,2.6980533352881944,2.3661643210577643,2.611226349389112,2.3301322073373525,2.2372665131556047,2.4497273763911505,2.5291677048005283,2.442867687221048,2.755098166057847,1.960617615425799,2.5401760953196604,1.4807452018083342,2.4038987390500663,2.642751074416662,2.4837697208215035,2.6020767484238285,2.4648549390669627,2.359276175799932,2.81099240150646,1.5759553831279238,2.554774767569435,2.24267653864024,2.2109676789129016,3.0031293129201555,2.747734181797626,2.555784608906814,2.4004598595579574,2.299010149498923,2.429256321542801,2.575004532134796,2.3234030116288653
SMC1B,0.6953925649074536,0.0,0.146427135768754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016781550233402,0.0,0.0,0.0588359800977461,0.0,0.0,0.0,0.0,0.0,0.0411027718191281,0.0,0.0,0.0,0.0,0.308972402600587,0.0,0.026977066281044,0.0,0.0,0.0,0.0,0.0,0.0905486035230036,0.0,0.0,0.0,0.0,0.0,0.0,0.0161397026552528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573348075777235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015390519392861,0.0,0.0,0.0,0.0298768857040744,0.0,0.0,0.0,0.0,0.0,0.0368549532973675,0.0,0.0,0.0334406221326332,0.0483408260823428,0.0,0.0,0.0,0.0,0.0,0.0289934118795486,0.0,0.0,0.0,0.0,0.0,0.0,1.0692209589308392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136409106693863,0.1833912315084023,0.0,0.0,0.0,0.0,0.0,0.0
RAD21,3.1799896796938727,2.9201706087414627,2.2992043543952208,2.8487819097792944,2.611654870219561,2.766294348064851,2.986493990225631,2.7798362103503687,2.3934556722216604,2.692374189678972,2.5888330441341143,2.7969675685545825,2.9837130320862943,2.918591364990515,2.852815367216829,2.6990740605162937,2.6943913204427283,2.8338578137825614,2.2001355031763508,2.7235722129502933,3.060325214099678,3.0708980458157424,2.5601233893722606,2.902002407816605,2.6422611303218044,0.8624166749735916,2.9043443977950125,2.14799246724241,2.8508194215319387,2.574626827192932,2.5394566270849137,2.853842240429582,2.8635978014049743,2.5259748831515942,3.088303814598786,2.5367414362364613,2.2456135501012358,2.9619392883472693,2.8107913960443787,2.6571469239375483,2.54649168344866,1.6808728592959916,2.802162190908407,3.0193694425531508,2.464238596147154,2.8926302408637685,2.798079036493936,3.0245767737653813,3.0200698792721905,3.088946144904085,2.404823098840412,2.7182629769509328,2.877509915652794,2.9214256190986267,2.8307104052251595,2.748532346241277,2.9468828871131825,2.8023509222958904,2.656158825091989,2.592193889615341,3.003042229213516,2.221967923161915,3.048772387646469,2.8551263626756924,2.9245144345817367,2.9549314321506595,1.932044630916312,2.6617282259703154,2.541773458146068,2.6345874604830155,2.3720205208479315,2.543321103821497,3.0948989828631337,2.5049286004903504,2.675374193414753,2.74553853454927,3.0007572161446165,2.781501352993759,2.7977315515989543,2.882957229238841,2.9305670421961687,2.970433803960752,2.913789392897704,2.9774196062574387,2.704693552677143,2.8065122451478577,3.1303584543122005,2.8695741033980706,2.8061654965950886,2.8994282250416594,2.329755085744747,2.45248341986987,1.806759687577684,2.4970183051291555,2.7428927968906325,2.7130840242314807,2.672945749839884,2.54814836515992,2.936071349134448,2.549987920602736,2.318721751537161,2.8117227609065765,1.8373327417588223,2.328633642773403,2.934292389953538,2.6463542163651947,2.578253421124604,2.602443517871948,2.910160602411798,2.830431542499164,2.928797856470353,2.301011404587417
HORMAD1,1.7075468773049618,2.685682301116738,2.153691861220008,2.844717061164114,2.1967486629658204,2.4279145225964336,2.80423946129876,2.4280217592594684,2.335697620481062,2.249536359983752,2.505141448048299,2.823097147349204,2.352758525040637,2.4852335961445418,2.4098932460136493,2.786669540218084,2.372144185324731,2.5630116564658434,2.53990323581025,2.7649830221874687,2.5453259303486693,2.7996779438994435,2.800962005634597,2.372966023472429,2.245556509071206,2.263455130534683,2.878176012421781,2.0257375614136084,1.9762719749404,2.7403231635603587,2.0815782387508444,2.480523646388259,2.726689555730793,2.836186725911904,2.5620836426961597,2.687407879062153,2.018331503994909,2.543570119682534,3.1082902611841288,2.753871914941711,2.2766604297762085,2.0775677397008887,2.6362649894217878,2.712936880823994,2.682472170319191,3.0085944524355046,2.86638380591169,2.4051618905321277,2.569867757290665,2.3240761106236687,2.7800370741489164,2.693286220746408,2.5377433450485056,2.202715476895102,2.815268003700869,2.725752061187161,2.915272303648458,2.79816459829015,2.246620903272696,2.884910454781184,2.5058782298937707,2.806458111458604,2.7342652288104903,2.535070040450554,2.699329525673156,2.6739407899576912,2.323672700613101,3.067251491268219,2.41589384525681,2.104319884193472,2.7706282173607426,2.4179065094793484,2.949011919634816,2.4285176251672373,2.656988244558793,2.4347082824814232,2.6207740658945053,2.5423694982978717,2.8799605676324447,2.7090369285088403,2.8857695737676905,2.437920151586809,2.184470736640092,2.8645922711536715,2.6008644095665927,2.909225870512398,2.5881809270726235,2.887993095976478,2.248140105469531,2.75419270393819,2.773373975929643,1.9492547708565264,2.237426050008884,2.820046177292016,2.495976511880792,2.4955672584579416,2.780887481505459,2.9306238095519506,2.4693911043010086,2.893614611772928,2.6281319955852656,2.5579981751844336,2.4974079853108315,2.6184853494525147,2.770374499072556,2.193692905448034,2.6060868407567623,2.9117586824068,2.660209873352559,2.4081140104134118,2.8372570419229928,2.5925766339721936
HORMAD2,2.348117195474063,1.7863621662967666,2.1001725629605086,1.7480031618648042,1.909814058309788,1.9139214816202013,1.6663415206945846,1.9263967377374431,1.986983651893151,1.7077220841402012,1.8906827448419925,1.8584505408189704,1.84639837010103,1.945552770860225,1.782408564927373,1.8830368432078823,1.7239400261514288,1.96197392786631,1.974362885136267,1.7246997430293691,1.848589892632972,1.963548106438987,1.9257361659706036,1.9561607606692248,1.7329811441577192,2.2494473637904018,2.0004543773772,2.015109772768057,2.061124101818109,2.111153758160407,1.9719254631357968,1.9531683730875768,1.7376088927095288,1.9135487944398748,1.7072008181017542,1.9324845417233976,1.9663344813316448,1.4889947992221682,1.784961775768809,2.016329909487004,1.943458790067498,2.0050478049987204,1.7844565204832616,1.74519142909643,1.8848219104140689,1.816992836001393,1.6165866780369125,1.7892256632730448,2.0470497300459787,1.8155235127660143,1.9014532640229784,1.855211016398728,1.9914556336404845,2.0270926990852605,1.779411022041974,1.6985563271777215,1.81048423497776,1.7923695146610163,2.019163397550232,1.948588388933164,1.966841411966104,2.0261532093375365,1.5423868339622604,1.7965340758325212,1.9108554392350907,1.6161067171255077,1.950995875023297,1.835274647986232,1.8546686148509943,1.7533934503895363,1.8720564894537,2.0733609651014566,1.7176139163499795,1.867938624327583,1.697459511430916,1.8479488159187385,1.817604157876188,1.7127131574195755,2.0180881348862054,1.8995133801295168,1.9102926239734472,2.066187950678171,1.7832107710723764,1.8474945474953588,1.668367269892413,1.6554617440475154,1.7736447483966542,1.821631310177877,1.7493483321635537,2.291039649529916,2.003981149205019,2.0318139217362567,2.108894631315158,1.9289172905431904,1.8101222407594624,1.8213782413502613,1.766026876018406,1.9138219376187624,2.328505234273912,1.8418201891718928,1.5912198257430563,2.087772845934326,1.9423205690689,1.92363348458895,1.923172004735388,1.7979730711147643,2.1105659236552823,1.884879204448612,1.836934011321092,1.923780518585812,1.6872160011847468,1.7107693386292
SYCP2,0.7031006996041601,0.4423331233297515,0.0,0.363675721807263,0.0,0.5213020556091831,0.4173259616694583,0.1904252273692713,0.2811937749526341,2.182930608511015,0.7015934127574627,0.23621706410222,0.7999162029890141,1.6414073017408242,1.2459519471653686,2.397351193447716,0.4103953810588895,1.7267004532478616,0.6436253400997161,1.0423291511522363,1.318345767261359,0.9941452211382064,0.7706176466562031,2.4438320549665646,1.499475999615508,0.2891852538736339,1.8021104793699216,0.2728592916871096,0.1770247985086331,1.0678796048095691,1.2928700747918391,1.4736830234425873,1.782681141436676,1.993801146704074,1.1436219851333147,0.1161651079554985,0.6581886279958614,1.3785948532590926,0.4488481042050353,0.4549128483801552,1.5807243763087195,0.2442172983885622,1.448927373889259,0.9742356042090706,1.67170098382234,0.1952215932528445,0.8439436569972262,0.7099963689114015,1.5990558945903308,2.020111005461242,0.0,0.5580716689588727,2.0684128564299646,0.4189455117282772,0.3417580850787212,0.7359553540122641,0.4589069068508662,0.526118904375736,0.218781167784069,0.5356548604967857,2.024922449414317,0.8561889508190368,1.1761631736535323,1.9807565192310164,0.5138444278105005,0.4181899479457658,0.4712915284127743,1.601339957998056,0.2477452667699671,0.0,0.3586213138315178,1.0011897327114423,0.1183597259530572,1.807911282853547,0.6537479429099644,1.537320919504532,1.845409759594841,1.1898561792467188,1.3237735636914725,1.0691178221098474,0.8794705250869596,1.6599017307686008,0.5144505385392515,1.524916199072092,0.2591820803381873,0.1696043669169589,0.8565873753012403,0.3408470770504139,0.0,0.2826177214813483,0.3028746703655849,0.3787335592653803,0.5843853072584106,0.6135787990443309,1.9521098753791004,1.1436546345260377,0.4324784287616032,0.1302719545188591,1.8761141635582776,1.1273031057821303,0.0,1.4951578889080612,0.1346809513930285,0.0560979242800274,0.4643546035516406,1.4061012382118598,0.8625902483801616,0.456070160781307,1.9029611185825912,0.2189051319567599,1.459615222686128,0.7729835521381047
SYCP3,2.1177864547820158,1.9460243092320024,0.8886555888149349,2.0492168918522324,1.5014901003752412,1.6787198452530006,1.9419654730133464,1.5557977532218206,0.858229714211179,1.883953106141224,1.6925220503849563,1.4960276603967468,1.06092933762139,1.209874415166374,1.617580599005267,2.331307517793015,1.5345036589460574,2.007016050562392,0.5184973716019534,1.4674490458612304,2.161182281930736,1.7383300988691253,2.0153994405297944,2.275457819270726,1.82699584405186,0.0126759330875733,1.5572446480572038,0.9165244150057872,1.266194352116827,2.1519156274068547,1.6581029194363837,2.089137940582851,1.97193894764755,1.6843250404789285,1.8216132838938217,1.9252351572731692,0.3230241266790927,1.855252219946513,1.9242994541548235,0.7764619847570936,1.7225425289977785,0.248048998437206,1.7868629222169166,1.713217402950734,1.8707691107426865,2.197429026464323,2.059359604310512,2.261715089337213,2.372583021569613,1.7701048744921888,1.3584384618574254,1.6411298070215827,1.3622314070502053,1.081748651234168,1.6363926107267392,1.8560992901447848,1.6167576059436264,1.8473204847057736,0.7942806885901007,0.8973178836318305,2.152353806045093,0.5669368952911586,1.7244592820626792,2.0417379912613085,1.6514363585697929,1.7558810165759495,0.2978810448664444,1.596648959616256,0.4558729572469585,1.762768698929483,1.2502491427514637,1.5543616860640757,2.0787080261521886,1.498065731064454,2.3204305217819887,1.6088269806202609,2.249172249933011,1.9378339966745703,2.005813153804328,1.9283134669216648,2.062868603794472,1.7983616304013024,1.959102429742861,1.7898857174071454,1.4253720206864098,1.4780657927763483,1.6626897354340515,1.7371296913942542,1.896228247559643,1.9962079462668103,0.384132717920776,1.9020928794497507,0.1200200956159986,1.5205731107079998,1.959260115017504,1.7397239132751534,1.48141519989474,1.108507729782176,1.6019282322480832,1.5197997752205965,0.342469410045004,1.720322248940433,0.2872801988041825,0.5021650871431483,1.9998512144020195,1.5703779212379654,1.7258120354715336,0.6257029992246157,1.6249781795690357,1.3799120222001156,1.7882576406240605,1.6368391964108158
MLH3,1.825997234349084,1.6738548817454184,0.4747734763121333,2.129263231277304,1.164709057787332,1.9773605289710217,2.346979575314184,1.7667223592113934,1.8412002551910744,2.282795616017946,2.452616518875304,1.9268495987623504,1.89307480816017,2.452300223930223,2.1706045110563204,2.561624299279301,2.4570478920791103,2.4772887577265648,0.583769379595982,1.946648524999986,1.9090280472829089,2.058545091819448,2.26189181992647,1.9346146279312335,1.7622467495990644,0.0845541535052117,1.274661236172181,0.7339616633089205,0.3542038850847763,2.2288186904958804,1.3912948079520198,1.9289122386742832,1.6675924312477244,2.6646785238967245,2.3971731852230453,1.363182293363619,0.5795277436091083,1.6932929124215166,2.075012277204146,1.8753239892853375,2.4690784660967933,0.6276441889740653,2.3523969586615285,2.3884375436388114,1.6569630829821078,2.0616310568927427,2.1686741236148204,2.1482898713765657,1.902721922615387,2.5390198092767995,1.9639031694654965,2.433322706946884,2.1110647077207645,1.061527376027941,2.03630638934689,1.0911107897087349,1.65020391263079,2.4911501723303653,1.3666439430816593,1.953928223433654,2.179759439954225,1.3644491676479726,2.244375633534596,2.2729846652984937,2.1207964926927354,1.0769421212009946,1.9753220262843445,2.110770802265156,1.685096928747267,1.223570827886442,1.8256798123824896,1.0007932641448405,1.5790932361694812,2.215423889532255,2.338977710229341,1.896341608063004,1.9963381246808871,1.936379761818876,2.343169011630308,1.901061890621992,2.0111950460581425,2.231370963568768,2.651646446999829,2.622185390722339,0.6068591043940906,0.4611094150652546,2.166098392206649,1.9381502681764549,1.5715506141370108,2.015190671466469,0.5654217022729395,2.2620482272397795,0.8762359927203032,2.4757645539394377,2.206693229877263,2.4147471276822428,1.9507072882480705,1.2262618941912078,1.6016965164809571,2.376429311069923,0.0210248158806442,2.0199936259926896,1.1773565464057254,1.34759762978367,2.2210170837075207,1.233924863149774,2.2509918819342007,1.6714292557249353,2.4198031366846053,1.110229592423189,2.324084753889517,2.176641917656893
MSH4,0.0,0.2089749874293998,0.0,0.0,0.0,0.0,0.1321161595337251,0.1982007653404609,0.0,0.1735112480639217,0.2221863073221123,0.0,0.0,0.0,0.0,0.0,0.1343523866233628,0.0,0.0,0.0,0.0,0.1567417692751426,0.6655746883286702,0.0,0.160489982410541,0.0,1.4108656913978643,0.1111648890788897,0.1601026875023077,0.0,0.0959019216548303,0.0,0.0,0.0,0.0,0.0,0.0,0.3461153672821576,0.0,0.0,0.0,0.0,0.0,0.0999908521727445,0.1731274334806561,0.0,0.0,0.0,0.0,0.0,0.0,0.0750533646045072,0.0,0.2012574568432411,0.0,0.1403424008532882,0.0,0.4553688701584717,0.0,0.0,0.0,0.0,0.0,0.0922525498070686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1107641218998074,0.0,0.0,0.2698709832304519,0.0663533014926476,0.0,1.237318965574551,0.0,0.4396054084768657,0.0,0.0,0.6625701158281457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169882254289288,0.1226064626510409,0.0,1.0037701215962451,0.1141004515881803,0.1539350107041633,0.0,0.0,0.0,0.2669164398547261,0.0948215883443996,0.0788830465219891,0.0,0.0,0.0,0.0783821186449286,0.0,0.0,0.0,0.0,0.0,0.0
ESR1,1.570866052102298,1.6347152302624943,1.5208320540063576,1.54023066102932,1.5095539720568087,1.4967231002402257,1.5749504012176851,1.3767001816755229,1.1527220977260018,1.3776332540297376,2.054756461020149,1.624396891710835,1.2926168603722017,1.4293977024101354,1.2476055287274612,1.6002733221763608,1.3663012294380583,1.4683343752476303,1.4171720098085936,1.190636982417293,1.4410876934108656,1.2369624701152293,1.3795710601343865,1.427705388174184,1.4870206397347905,0.8862340659177808,1.4446670668419077,1.3971115618737897,1.3635327570665572,1.3270693445034392,1.4224523490181489,1.6104839251263223,1.668435729273974,1.493069576734093,1.3735006633419151,1.2173904897271508,0.8811908207685704,1.6415298449177624,1.3744525001101602,1.2908681737174754,1.5160063192972109,0.9874991450950896,1.4951591683688543,1.4285819412299383,1.7050080404697625,1.788910135583673,1.6576662981425094,1.3619928859219623,1.4627682520049885,1.449583823697793,1.307784054704528,1.3522698239499855,1.3272217181282726,1.359865498278856,1.3060842983109098,1.4060046089213525,1.3474530627832508,1.544438400202243,1.337274364625628,1.4530486765192334,1.3737219796726765,1.0623859745105082,1.1925066627472003,2.0357233115133337,1.3418078892439378,1.3546298770238774,1.4751808864388334,1.4582218708196752,1.2484255369196493,1.5584501026189543,1.2173703251146273,1.2718499357757125,1.5497443219693607,1.66091036749597,1.5375818440039724,1.577402239903083,1.4218224740079002,1.513625912959426,1.506128396076922,1.5963531777683333,1.3171057710060945,1.576403621641053,1.401248172740162,1.3743898985648713,1.3886001025341592,1.1535978324320857,1.5327358661268906,1.539934245171789,1.2397860077576697,1.9566403052674537,1.0659169180782149,1.3002789707075282,1.0402489468460974,1.400816605118153,1.435727259285412,1.548291114781466,1.4840169345706016,1.3231509818512144,1.4411062898229872,1.294019286186513,1.0362448387103926,1.5434216433488637,0.9074271783655232,0.965263435451606,1.62137674389863,1.3200036995031907,1.499996365878105,1.292326786918656,1.476497046709396,1.403319538432925,1.3523093781719404,1.1287091223866774
PGR,0.0,0.0426910258129213,0.0,0.0,0.0,0.0,0.0236102151826453,0.0,0.0,0.0,0.8834904856436486,0.0,0.0393255927966216,0.035811565173349,0.0,0.0300770645795549,0.0,0.0445106960657925,0.0,0.0,0.0,0.0361399034755459,0.0,0.0,0.0,0.0,0.0,0.0595398716977796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215901534483682,0.0,0.0659398889174077,0.057415612427243,0.0428310819613256,0.9160434524198529,0.0,0.0332291607851109,0.0,0.0,0.0,0.0,0.0394659760251155,0.0709846030186778,0.0,0.2326607567902751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561210519909088,0.0492125346325602,0.4721411364200167,0.0,0.0,0.0241305229029052,0.0,0.0,0.0,0.0698854416378901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035201595718566,0.1098731293808197,0.0204370094407016,0.0,0.0,0.0257375614136082,0.0,0.0,0.5101179911802584,0.0,0.0,0.0,0.0,0.0,0.0,0.0878248839865507,0.0,0.0,0.0,0.0404950358521509,0.0,0.0,0.0251233168686045,0.0,0.0,0.0,0.1099176920780352,0.0715796326288372,0.0,0.0,0.0429244451738409
ERBB2,0.0,0.3858865531813772,0.5626454065486957,0.7701207361565778,0.7111754960561164,0.0543275544259996,0.0889048154242458,0.103816524828174,0.1440953290248964,0.034374205842964,0.2225418355854357,0.0312363781485445,1.2008260394527348,1.336076253410436,1.320506339942768,0.0208755167738996,1.1259816538547154,1.2131061643011398,0.6723800802406135,0.526469504640831,0.0518419017710563,1.6456094411834958,0.0626743627633924,0.1017509133234326,0.0,0.03639783115816,0.5588553696861714,0.036151628461554,0.0161575356110553,0.0654516798747601,0.0146409468817531,0.1619521589267423,0.8568064618745401,0.0438694075720223,1.3370402470936524,0.0553345017510994,0.0225098560089408,1.1879181518800666,0.0198797943565755,0.8550927158027456,0.1889389071202773,0.0,0.2387257271461282,1.2671237546679983,0.2416724185733902,0.0,0.088548697010238,0.5447573805715026,0.5619004115267928,2.2273367627340823,1.282387908567924,0.4848341699923019,0.9939913032456136,1.7963797137105115,0.4665749184624208,0.0776190078777308,0.9469553866431188,0.0720543360057486,1.7370323172688873,0.2339187293857217,1.184446932737259,0.0,1.384139626966168,0.0226873900702859,0.1680803790190446,0.0,0.7587615427276725,0.0,0.0129440471660808,0.6349300902852024,0.0,0.0758577571127482,0.0604970746217908,0.0357294689206191,0.0755326311673575,0.0662097688848483,0.7056462095231375,0.0,0.0884978157744043,0.0435369913739863,0.3351116151660462,1.0052921858290764,1.6600957541434436,0.8720308713726931,0.0249224494143174,0.5472153659790897,1.1557573267701455,0.3559606439544011,0.4489141625776843,0.0,1.8203321608339167,1.7992634865207835,0.5371469436175694,0.0,1.402319704829299,0.0265876223480841,0.1003553723234759,0.169011005120353,1.5748886583631103,0.8155651824125433,0.200221838288404,1.127014141582809,0.0,0.6740764240888679,0.0,0.0191325512894274,0.0475907352389703,0.0254895325970081,1.510316358662391,0.4400884480081395,1.9101330130972023,0.1220928741123913
