F_expression_column,candidate_mean_z,candidate_median_z,HORMAD1_z,HORMAD2_z,STAG3_z,REC8_z,SMC1B_z,SYCP2_z,SYCP3_z,MSH4_z,MSH5_z,proliferation_mean_z,previous_proliferation_mean_z,BRCA1_comparison_z,BRCA2_comparison_z,PALB2_comparison_z,RAD51_comparison_z,RAD51B_comparison_z,RAD51C_comparison_z,RAD51D_comparison_z,BRIP1_comparison_z,ATM_comparison_z,CHEK2_comparison_z,STAG2_comparison_z,RAD21_comparison_z,SMC1A_comparison_z,PD_ID,RBA
F1521,0.813185582192064,1.1509521165976575,1.2072068983721076,-0.40814267607370014,1.6013826057940093,1.594130924370519,1.1509521165976575,0.009850878067933787,0.004127650758141306,1.274907290252419,0.8842545515894888,0.29996190326498523,0.4317216242058157,-0.32900280970610757,1.7494475034264088,0.29142180339388063,0.01279217891673523,0.3878692141965228,0.0549568110774752,0.37209415893617476,0.27483124009338394,1.0980591622981046,0.5977611116828212,1.7171899646651567,0.5187426753687032,0.46794421685449056,PD31093a,S001188.l.r.m.c.lib.g.k2.a.t
F2810,0.18327311128001675,-0.0642690769807799,1.0284790379175819,-0.40814267607370014,-0.450524964173877,-0.0642690769807799,1.239767931587525,-0.1715000745185661,0.24310276898633515,1.4411032889388184,-1.2085582341631862,-0.2709228162594986,-0.4577372928031481,-1.0998238457414673,-0.40252984511059015,-1.37510425654797,-0.18040856242082906,-1.6779315044310752,-0.8538352563189652,-0.5373352522827389,-0.23240614376938293,1.0899968381437843,0.04726599311906059,-0.107680315162926,-0.16854746750460448,-0.5563587851918741,PD31094a,S001202.l.r.m.c.lib.g.k2.a.t
F740,0.6384769462543605,0.714118900572423,0.4368785548482552,1.5312567299423518,1.3423923440130432,-0.3968061590292523,0.714118900572423,1.0318017019322971,-1.2754952147946232,1.698947790835743,0.6631978679690056,0.12406432784919223,0.4262418853688542,0.8971488266015258,-0.04099603437214767,-1.0394748124283681,0.28950010797786824,-0.9555339847758406,-0.13087938025520904,0.1292859036579067,-0.3995896661984078,0.5611286174428539,0.5587186184633857,-0.23316214381944397,0.9872048860247092,0.4890772268252827,PD31097a,S001380.l.r.m.c.lib.g.k2.a.t
F741,-0.7091200657361312,-0.9370552119340606,-1.4170278533258562,-0.40814267607370014,-0.9370552119340606,-1.2293732676660591,-1.4606241782979081,-0.38481526432380614,-1.2754952147946232,-0.22511794372314908,0.9555710185139826,-1.1497189953644615,-1.362370358964289,0.10682510876299543,-0.24066534155713276,-0.33602287915923545,-1.5640359950162896,-0.14248249951835945,0.2795679180377918,-0.37525873530794995,-1.315151533464518,0.06790719827500828,-1.3045461940552114,-0.4895316751881978,-1.9527046690321403,0.3393699363919263,PD31098a,S001381.l.r.m.c.lib.g.k2.a.t
F1546,0.3525781853366803,0.7513780371118037,1.3262655340258913,-0.40814267607370014,0.7748712387931421,-0.2939443451833935,0.7513780371118037,-0.5359701905820277,-0.5824269375164631,0.8565708152082886,1.2846021922465816,-0.5028976264356818,-0.16058679228355324,-1.6533081176784787,0.14695571747739256,-0.07554975934652364,-0.3819367184068188,0.6657035924884748,-1.4267348079254534,-0.31985474159180266,-0.5289217812704335,0.867068719651025,1.101063729473994,-1.3595514328535163,0.2145263505790715,0.6728176877868239,PD31099a,S001385.l.r.m.c.lib.g.k2.a.t
F144,0.09810182225392355,0.3592027661618483,0.9719160215015711,-0.40814267607370014,0.4983113723286434,0.3592027661618483,0.9713856373709782,0.4019539147430779,-1.2754952147946232,-0.7865566889207083,0.15034126796822486,-0.0004556369281478153,0.0748428778474111,-1.7339563710842234,-0.2774733388641811,0.3396842577612344,-0.6677310741677314,-1.0612531525280064,0.5971968741624438,-0.7763231104848192,-1.018250986068825,-0.2516098765139736,0.7662539146455144,-1.4012037333135583,-0.3519033524444798,-0.6599752122858481,PD31105a,S001485.l.r.m.c.lib.g.k2.a.t
F761,-0.28583201359712873,-0.40814267607370014,0.5196364348509795,-0.40814267607370014,-0.6905365210196046,-0.5958790366062467,-0.23520117746097147,-0.13907718389000046,-1.2754952147946232,0.9262531811126984,-0.6740459284926895,-0.7714175446752957,-0.8354142891711992,1.7324577655953177,-1.535376306260427,-0.05663493886603708,-0.7252300762505351,0.9874060291786311,0.6682092405010629,-1.0690344249773287,-0.6885530581945659,-0.8227747959043067,0.7851360010288443,-1.2544584705943582,-0.3567083160279917,-1.770268022742537,PD31106a,S001506.l.r.m.c.lib.g.k2.a.t
F2856,-0.1926769652880812,-0.40814267607370014,-1.4170278533258562,-0.40814267607370014,-0.7683595049702694,-0.6597737794462682,0.12667999959719392,0.8060620052327843,1.7330158959390158,-0.7865566889207083,-0.3599900856249228,0.5543600516751009,0.5948911437387375,0.7314696316045576,-2.028270356285986,0.33852783224289823,0.9606962985008641,-1.1482677336961782,-0.21753192281290676,0.6413301308733644,-0.5680768753411908,-1.5193382240811133,0.17878284909552716,0.5800292592927341,0.12423263454056797,0.9563532326425789,PD31107a,S001523.l.r.m.c.lib.g.k2.a.t
F763,0.524370757807792,0.5703942691194891,1.3476414855651053,-0.40814267607370014,0.2124707619031387,1.2993131603592685,0.7990110502782036,1.6863645245109324,-0.0011590664716012746,-0.7865566889207083,0.5703942691194891,0.0004732269333628222,-0.0596063642597524,0.688503647532702,-0.6675269861882938,0.04084569620929537,1.5162002878688094,-0.7507815262108408,0.6961301945922989,-0.2637770515725667,-0.7610000530005744,0.27816441143408316,1.5657450279854446,-0.5969182176596669,1.954737966780584,-0.6738029685303519,PD31108a,S001554.l.r.m.c.lib.g.k2.a.t
F766,0.18867434032710817,0.2622029378407493,-0.989659279519936,-0.40814267607370014,-0.9343722060924564,0.2622029378407493,0.3727381101515153,0.8282151797092344,1.6341926133583813,-0.21286455956731826,1.1457589431375037,0.4445908392964704,0.5094096967579044,0.8052623141507066,0.07272062151918961,0.9654441535716126,0.1104238619713546,2.0007662301728,-0.032736405946486656,-0.035510388192004805,1.0580187602969844,-0.9160992989388217,0.22307657863778207,-0.6545076158355869,1.5287882240242703,-1.531258593960297,PD31109a,S001555.l.r.m.c.lib.g.k2.a.t
F2871,0.2684891325214626,0.33625812076073297,0.46814114182055855,-0.40814267607370014,0.33625812076073297,2.215008232192397,-1.4745163356130173,-1.0662861560745664,1.0093671698756608,1.7784578659209271,-0.441885170115829,-1.2262806411009008,-1.0565205450200823,-0.007813610500934817,-0.2803587873785061,-0.5844856649392862,-0.9871908395386776,-0.46030644083699385,-0.6968056569147174,0.059736253726739984,-0.7297491380492388,0.7545534369243094,-0.23933482311311607,-0.32772697435224224,-1.0703194225159212,-1.6164313028089539,PD31111a,S002101.l.r.m.c.lib.g2.k2.a.t
F785,0.4371289618343795,0.43108132254181736,1.116309128389039,0.7687053080071702,0.6845784012768191,0.10767112318823628,0.3419237726383668,0.9207368373649351,-0.15185119390417443,-0.2849940429927938,0.43108132254181736,1.0809029476134968,1.1606334514325864,-1.4109204343721415,-1.2374405059586733,-1.101874017618504,1.5752894387893353,-0.3213564068413696,0.9169819843384308,-0.7292012214424765,-0.03908666757121659,0.09724559428195736,1.3692303858288006,-1.1146474431397713,0.26320106610138105,-1.2424662491684495,PD31112a,S002117.l.r.m2.c.lib.g.k2.a.t
F1592,0.039095307759327444,0.12504529684004545,-1.4170278533258562,-0.40814267607370014,-0.18032113382438444,0.12504529684004545,0.1837192951268409,0.29009753949758554,0.7083108459775896,1.1971713830112196,-0.14699492739539347,-0.13023116128393933,-0.5419555132505665,0.40584828498657943,-0.984758942534107,0.43280172265945266,-1.3496080655063807,0.7625328452605236,-0.04934776445036246,0.38003253056501934,-0.4452209194304287,1.47777072539408,0.3301615121065302,1.3116666917461692,-0.5021873725715436,0.34731298491208557,PD31113a,S002156.l.r.m.c.lib.g.k2.a.t
F797,-0.11398389068544364,-0.40814267607370014,-1.4170278533258562,-0.40814267607370014,-1.2501323383967762,-0.577910097313764,2.0042269408470506,1.4113754201872615,0.17112151989904842,0.4825010105961363,-1.4418669425883934,0.6575548233376867,1.1490189480550719,1.0981517352393682,-0.5360144938929479,0.11039335894900439,0.050559133308145134,0.7989881925551402,2.0844431158272134,-0.4285240252543639,0.17625638123962684,-0.6081579416499842,0.3915483141817831,0.3319212829530468,-0.7168650667635665,0.7587037535192485,PD31116a,S002286.l.r.m.c.lib.g.k2.a.t
F801,-0.00875531730640702,-0.3810538119716778,-1.2360070248647022,-0.40814267607370014,-0.3810538119716778,-0.30485928214306524,-1.1487017621684892,0.4079391395509475,1.7881999239995907,1.6294016496045391,-0.425574011691106,-1.1169048379684918,-1.37248802393232,0.5175671547680504,-0.6809286292077814,0.23282957778618887,-0.9079242888895823,1.6583634932413556,0.4078832820556256,0.6074331691310174,-0.06173246461989976,0.9452527618263505,-0.93064618230403,1.0482097827235566,-0.524791344374513,0.1495872068196301,PD31117a,S002296.l.r.m.c.lib.g.k2.a.t
F205,-0.39540721536068774,-0.6039993254853319,-1.4170278533258562,-0.40814267607370014,-0.8080470652610564,-0.2303991917358061,1.1215562035011486,-0.6039993254853319,-1.2754952147946232,-0.7865566889207083,0.8494468738497443,0.48470622610208347,0.5097829418593316,0.7094835443131063,0.7396041805262619,0.11999611258008118,0.4925592896863072,-0.3228761946911329,-0.9035130523421779,0.3093955615983098,-0.27804327745424745,-0.6906994333290806,0.9530184742559485,1.1033314770132847,0.3234882327184582,0.37868012501762915,PD31120a,S002338.l.r.m.c.lib.g.k2.a.t
F807,-0.7002675165871775,-1.2754952147946232,0.23356631288825688,-0.40814267607370014,1.4870583320067616,-2.275713207827354,-1.388163943536037,-1.4952584945150482,-1.2754952147946232,0.7502387443881073,-1.9304975018209605,-1.2677960693535673,-1.3096213647333386,0.2925670702458988,0.277067646862195,-1.701098463160113,-0.6231075103622317,1.6083735733349984,-0.568157603145977,-0.09323453291339946,-0.6384800070125659,-1.3308628479067584,-1.9569318594381613,-1.4259800518984993,-1.0929697188107539,-1.0307255496721592,PD31121a,S002368.l.r.m.c.lib.g2.k2.a.t
F809,0.9921904199890695,0.9070250344498916,0.675946893366806,-0.40814267607370014,0.8689736464168168,1.4913033124387987,1.9544845471177161,1.4439460874569199,0.9070250344498916,2.6679228444154606,-0.6717459096870835,0.715262965966842,0.20342148906501764,1.0174252106207018,1.0501304230976136,1.4187313262453232,0.8243599922609304,0.12027239460520042,-0.01155327215215016,1.5314231290373228,0.43093485782150553,1.1508229557679635,0.7854842808942298,0.3773726082770332,0.6501092505305198,0.009104037773567298,PD31122a,S002370.l.r.m.c.lib.g.k2.a.t
F1624,-0.10468384081848482,-0.40814267607370014,0.3401677768223859,-0.40814267607370014,-0.5863560229979293,0.474301276567047,-0.500321782707242,1.205580333921829,-1.2754952147946232,-0.7865566889207083,0.5946684308165777,0.6833321404070003,0.3954990040295332,1.4348247029059922,-0.177861007420521,0.9576975048564509,0.8326271023356079,-0.01689171481937805,0.2971752309715207,2.2604993104661824,0.626662845969328,-0.21178497965072263,-0.1452771910236613,0.6799025360989034,2.884705286821265,0.16384537728183945,PD31123a,S002385.l.r.m.c.lib.g.k2.a.t
F813,0.8271338249244571,1.1181248868430742,1.1181248868430742,-0.40814267607370014,0.8095418057375922,1.2185652440233945,1.6089612006394622,1.7408476770827572,2.416892397917287,-0.7865566889207083,-0.2740294229290465,1.1137605011022287,1.1186034859604106,1.1892104606663514,1.0676248012295022,0.5690905458516936,0.8683459246541538,-0.4176257946564074,0.2342977494826401,0.8796419976856354,0.43799612286161316,0.038955696767067005,1.8737372509223995,1.2982120544168692,1.2371370521856253,0.5970544424313267,PD31124a,S002402.l.r.m3.c.lib.g.k2.a.t
F2921,0.5176585311060548,0.7338723285220209,1.2423358248085328,-0.40814267607370014,0.33458220452543663,0.7971621902961884,0.9791392147773379,0.7338723285220209,-0.15553925532946714,0.054291585478313545,1.0812253629498303,1.0320359467866458,0.9264328981469475,-0.8050894451691845,1.2386387876717755,0.29172124159573803,0.8759114723339558,0.8890884629719195,0.866899829448693,1.8931815887202368,2.0871999061388204,0.6326333477432747,0.025073362848561525,1.05643667765038,0.5049373145565961,2.4231885247123746,PD31125a,S002441.l.r.m.c.lib.g2.k2.a.t
F815,-0.8449365284096924,-0.7865566889207083,-1.0831913988877746,-0.40814267607370014,-0.4678979543995734,-0.9055101631774986,-0.3600110217275362,-1.695093319119637,-1.2754952147946232,-0.7865566889207083,-0.6225303185861811,-1.5581424459817592,-1.7313942641342976,-0.14482472529952045,-1.4712352352616973,0.2209066633491426,-1.3208621753199923,-0.6275380541472888,-0.8031418992179926,-0.46729079843155863,-1.4317533131205318,0.0344297470624396,-1.3509817318096808,-0.9495670511461735,-1.8052744492496333,-0.3431529661152774,PD31126a,S002452.l.r.m.c.lib.g.k2.a.t
F1644,0.714227607491045,0.9327599025771279,1.3075768423984047,-0.40814267607370014,-0.37471673962854635,-0.5405778234299369,0.38215080846916216,1.0117503672237242,0.9327599025771279,1.349560504861961,2.767687281021208,0.21962264785863564,0.4400763197036971,-0.08319926032633752,1.4787734965534256,0.9165013569817164,0.5347591954549377,-0.7756498345881054,1.2647890772435326,-0.29277379727997316,-0.14645313958487316,0.26272558172836896,0.7556826984699542,0.40400819895097495,-1.456742426567063,-1.7919283816293043,PD31127a,S002493.l.r.m.c.lib.g.k2.a.t
F1641,0.2204646424030004,0.12593791526827058,1.6406324407625803,-0.40814267607370014,-0.4884402681189004,0.04478916493430079,0.3810793858057527,1.047888205932765,0.4269943020366429,-0.7865566889207083,0.12593791526827058,0.9726612108236691,1.0859298963602735,2.046324516326656,0.4315770967660433,1.2643723660253514,1.1472590250676704,-2.0832432050934115,0.8333823560396586,0.7964818580309906,0.8191656589637123,0.06402895473782327,0.4173061358592956,1.9298506434483913,1.0710232671755713,-1.009297182685207,PD31128a,S002518.l.r.m.c.lib.g.k2.a.t
F2932,0.5552718383953219,0.6293818614096904,0.6293818614096904,-0.40814267607370014,-0.560070616663577,0.4631516703168828,1.3450859475527541,0.9239427327465063,0.89304184915759,-0.7865566889207083,2.497612466032459,1.6603037312784885,0.7374963413090669,0.2648326182680116,1.1585933787767022,1.1920805123606755,-0.03392688451411483,0.12140238866024469,2.501589591743396,2.3307858527471854,1.34569379735494,-0.6655709601406311,1.5268084020163109,-0.1230320133068218,0.7850284782902149,0.1863899552326791,PD31129a,S002564.l.r.m.c.lib.g.k2.a.t
F1645,0.4073570181314306,0.6496026240174271,0.9061433429751766,0.8038903925214178,0.6496026240174271,1.2898961221703036,-0.6578303649845216,0.0976875869761349,0.5763786310084658,-0.7865566889207083,0.7870015174191792,0.3390850475940064,1.086254431221963,-1.3757840473218323,0.2475931022118673,1.5068693525156274,1.1907367638598096,0.34954736210188475,1.0566378644792058,-0.23670797109125344,0.2638295527793208,-0.26509284447350084,1.9470540082377996,1.553000605222937,0.12932370258449474,-1.4781736314686524,PD31130a,S002573.l.r.m.c.lib.g.k2.a.t
F2935,-0.4935210887778754,-0.4562335314395235,-0.9177184646467912,-0.40814267607370014,-0.09748651495915192,0.31200950555444723,-0.5981249483614792,-1.1236656741574724,-0.4562335314395235,-0.7865566889207083,-0.3657708059964995,-1.3646474590457387,-1.477257642151327,-0.6333836265653797,-1.7905996114996379,-1.6549722249089869,-0.43529276163329567,-0.5695536097595998,-0.8126532350411202,-1.5279322044355574,-1.957434311859568,-0.38881896724402654,-1.2232309449153012,-1.6713567170183194,-1.1769779604665482,-1.5891508294890648,PD31133a,S002602.l.r.m.c.lib.g.k2.a.t
F2937,0.4360869192488271,0.5632850027619251,-1.4170278533258562,-0.40814267607370014,-0.3809202292161135,0.5783267377723248,0.0827040381641967,1.2377612281184673,2.2397680120729477,1.4290280129652524,0.5632850027619251,0.4082863486649334,0.2964522690162196,1.086730515244099,-0.7847523091004477,-1.018128150797042,-0.5095199479325794,-0.5639455144622054,1.3685644623657442,1.7532338457365724,0.8312227937150951,0.33243347068299917,-0.35133768506184687,0.8015047139172395,0.6091626589919024,2.282250925547193,PD31134a,S002603.l.r.m.c.lib.g.k2.a.t
F1653,-0.02578221113037997,0.16175033331258068,1.0005032290852405,-0.40814267607370014,-0.8163785369987607,0.7135407976835777,-1.843401988814559,-0.9433803931076695,1.2833825784993695,0.6200867562405012,0.16175033331258068,0.47450949469408266,0.714802732071099,0.10924329340649126,-0.9855991284472303,0.1865598400353472,0.8134453833700437,-1.5847422069342816,-0.1821361923487996,-0.6474786144909538,-1.074239829505094,-2.866885219598301,2.199580610148345,-1.0806601878367301,-0.4183207600880498,-1.741875622555539,PD31135a,S002607.l.r.m.c.lib.g.k2.a.t
F2939,0.1500253976535107,0.18685605073308698,0.3677064267732281,-0.40814267607370014,0.18685605073308698,0.8376549475873777,-0.598312300236954,-1.1257254609210428,0.5518388774509245,1.5129523718630862,0.025400341705589753,-0.515355015310993,-0.1526919424384473,1.2776117725501748,-0.07393504803790034,0.5650966034566136,-0.04523810269164605,0.22601578678247972,0.1691870240926945,1.30204456045145,-0.1786390128464618,-0.32224155603603133,-0.5465855116893301,-1.8343352902032182,-1.6441531516674823,-1.3914374759122345,PD31136a,S002645.l.r.m.c.lib.g.k2.a.t
F243,-0.4871690113829956,-0.5459207308914602,-1.1886556139433881,-0.40814267607370014,-0.8367757620790994,0.13488465977360806,-0.5459207308914602,-0.1879173493662774,0.46976392408780127,-0.7865566889207083,-1.0352008650337363,-1.586722471084373,-1.635863560354216,-0.8404518663743485,-1.540509570719659,-2.436840501236206,-1.6472926215112924,0.4995253923469094,-0.610804938027042,-0.7939806415329611,-1.691428930548388,-0.5268366826835152,-0.5039006825268827,-2.0430802495961538,-1.494012057543668,-1.3334768054817825,PD31137a,S002652.l.r.m.c.lib.g.k2.a.t
F2948,-0.17589871227024323,-0.17727346728885857,0.3980172167929161,-0.40814267607370014,-0.3111254880353301,1.34047316212288,-1.1624759822241608,0.07853923491793319,-1.2754952147946232,-0.06560519584924558,-0.17727346728885857,-0.5389375896507304,-0.421708937003301,0.24317440277698257,0.5667406608937074,-0.462917032026755,0.395264509956001,-1.1559207453719775,0.5045669526076765,0.0474763238463104,-0.032730808578613844,0.12091444655191359,-0.5533450172017745,-0.235843036028935,0.18303612777200226,0.15302529600227202,PD31139a,S002687.l.r.m.c.lib.g.k2.a.t
F2952,-0.19705016118042604,-0.40814267607370014,0.9457004366375846,-0.40814267607370014,-0.9284498198835809,-1.0788739169316968,-0.12620554303783268,0.7447171812093282,0.8629483272652315,-0.7865566889207083,-0.99858875088846,0.20020694241017178,0.5003599072622567,-0.7517932713912396,0.5305565760589853,0.8452266257466318,-0.18230736530205424,1.5722183991509637,-0.9945164948071475,-0.3482701243847544,-0.03613853453190887,-0.8023721597236585,-0.03923339842497236,-0.6097364718925838,0.12825283257859946,0.7546838385561104,PD31140a,S002706.l.r.m.c.lib.g.k2.a.t
F1690,0.08410924715944472,0.05816592570689223,0.05816592570689223,-0.40814267607370014,-0.008120771168876148,0.3331110831950973,1.398279358698844,-1.4721267081930303,0.0779490917630051,-0.3203076105244084,1.0981755310311787,0.7036675101691503,0.7691940980476674,-0.9741772418896717,1.344058838153929,2.6884326031731507,0.1252549490241978,1.348928406460369,1.7707012628074368,0.25833359753067353,1.0378699684692758,0.7102368349884821,0.4498836622839193,-0.4857318145639992,-0.03158801890084655,-0.7907439433419882,PD31144a,S003021.l.r.m.c.lib.g.k2.a.t
F286,0.3825832838677502,0.3489239742047092,0.3489239742047092,0.5498983762926235,-0.8817398418025366,0.552932900416933,2.280451288894077,1.2847464898412784,0.2578823229879614,-0.383921567243033,-0.5659243887822605,0.9148312593665356,1.0090298345223536,1.6295052448402247,0.12880229544262534,0.3268792920546426,0.34961200205744997,2.4696290467673134,1.3218400021273422,1.8189233940562826,0.840792840331805,-0.48369770445518906,1.6375622081786734,1.3669530019572544,0.7644236386851229,2.2705763845377933,PD31145a,S003078.l.r.m.c.lib.g.k2.a.t
F288,-0.21036570618896833,-0.304949461625035,1.0682795119253967,-0.40814267607370014,-0.7508593000239285,0.297939025779272,-1.3765217096959805,-1.1184244194375306,-0.044006822649841605,0.7433944961006324,-0.304949461625035,0.13806057301300162,0.07462590883240679,0.6250316397816096,-0.5808478027108255,0.4976674231560436,0.46482259043039525,0.79602757953756,-0.15598167535983207,0.3685984317886288,0.12414335149726563,0.1099390432710711,0.19159580950070262,0.5994717231505468,0.711597759952599,0.5725994228394794,PD31146a,S003098.l.r.m.c.lib.g.k2.a.t
F302,-0.24267872525556453,-0.02595679150126427,-1.2904896216778585,0.8104985918418993,-0.443040660972891,0.8446080028431179,-1.3537837761973917,-1.1504105493831207,0.24095755568499275,0.1835087220624357,-0.02595679150126427,-1.1065244270910846,-1.092555361162615,-0.8733848052854113,-0.7951070139048846,-0.8004135466256648,-0.5589379052972255,-1.2649520450225922,-0.3724566667015837,-0.7137857796730974,-1.4625832469219067,1.2722280049988417,-0.982614585612752,0.748197546113686,1.1511682787814759,-0.7616850242434249,PD31147a,S003106.l.r.m.c.lib.g.k2.a.t
F267,-0.4737194997091963,-0.4663808062434559,-0.9747658478570516,-0.40814267607370014,-0.3590583876454679,-0.18377873952740648,-0.6630181423941015,-0.5558311063031619,-0.5216382525374414,-0.1308615388009801,-0.4663808062434559,-0.8852987331985601,-0.9970480646484557,-0.5309769437602996,-0.6183758203159617,-0.25131927883503974,-0.8815022848421449,-0.6665747527585217,-0.022267785480944793,-0.660799302861132,-0.42009664399399643,0.6300080072009396,-2.4448413059436302,0.3317033365239816,0.3262084729581679,-0.14027550457591753,PD31148a,S003121.l.r.m.c.lib.g.k2.a.t
F259,0.6996119892344785,0.7383454787761601,0.7383454787761601,-0.40814267607370014,2.206638271165799,1.1484551508392769,1.5746500145075732,1.7030520749898181,0.16213154527966256,-0.4082062689020976,-0.42041568747218566,0.07725384588700304,0.05949856916957457,0.9115039086679005,0.5941721510604393,0.8563712275267462,0.8241383688724547,-1.1127337547456184,-0.6832239606343142,0.15410913120700692,0.1983667372445871,-0.14265525662987422,1.1878049420929457,0.5767832713533082,0.3558252627624182,-0.47557605950003207,PD31150a,S003177.l.r.m.c.lib.g.k2.a.t
F904,-0.1716362643332624,-0.40814267607370014,-1.4170278533258562,-0.40814267607370014,0.971144887072971,-0.653988751302481,0.10768750407245647,0.36671265943041276,1.5101963155158313,-0.7865566889207083,-1.2347517754682873,-0.8201912995523473,-0.8895086710474023,0.32721864507187476,-1.945043497648241,-1.6390821901178383,-1.8461821188384575,1.0269585425311607,-0.22800771180286825,0.899799782911644,-0.4574755293245334,-0.20829886623350102,-0.7914556239142149,0.8472213717248553,-0.5333909452495186,-0.442804246833654,PD31151a,S003303.l.r.m.c.lib.g.k2.a.t
F1728,-0.8064369921661084,-0.8482638561007386,-1.2812251279341653,-0.40814267607370014,-1.1852516368084818,-0.11026301284511855,-1.5375023919944968,0.1747676759770563,-1.2754952147946232,-0.7865566889207083,-0.8482638561007386,-0.652586480368972,-0.5273453602754934,-0.29555194446468497,-0.40842753831917,0.49630627343361206,0.1239294222239883,-0.8229808074296029,0.12564224108686053,-0.013532897299552994,0.11239672272102968,0.912284412770384,-0.1286923794564254,0.8518125667123272,-0.37393738215686156,0.5377544108016789,PD31152a,S003304.l.r.m.c.lib.g.k2.a.t
F905,0.14221179333221537,-0.044613532046400436,-1.1841417096892615,-0.40814267607370014,-0.044613532046400436,1.187877903965165,1.4878010655415954,0.16392709406283193,-0.09326007529140462,-0.2026848813162795,0.37314295083739224,0.4063375173309955,0.5966862830318733,0.7661624349734241,-0.5299410391757818,-0.35397692052285573,0.6495662022400509,-0.22748058555886655,-0.2025831574612503,3.2808112802698357,0.9280927905827301,0.35064832728329876,0.6421637483633449,0.3825599613465658,1.505093980187774,-0.38193094821527684,PD31153a,S003325.l.r.m.c.lib.g.k2.a.t
F2970,0.5879207140550117,0.7305592543513342,0.876909493449181,-0.40814267607370014,0.7305592543513342,0.9798774190473973,0.4950405983721459,1.6197797932932545,0.6339615088701179,1.0604698158909187,-0.6971687807055438,0.9800488947592392,1.1517122667002344,0.8710054027884231,-0.2769634816844861,2.4844507801343205,0.8555642188171204,-1.1249723223767527,0.9557473072118717,-0.02525281570904048,1.4444672689251448,-1.2288543142982422,0.7527469495718913,2.5080843578878302,0.5408781156824624,0.8354730491180884,PD31155a,S004227.l.r.m.c.lib.g.k2.a.t
F238,-0.47388581022092363,-0.41419481045459405,-1.237336555938492,-0.40814267607370014,-0.19352560202394548,0.8696621349932877,-1.677645090396516,-0.6686867450443517,-0.41419481045459405,0.34223614946349046,-0.8773390965134912,-0.36045043787031433,-0.20221077068754842,-0.18453405490327057,-0.7133519917814258,-1.8731778564629955,-0.3138925439065514,-1.2550466728445793,0.13459985693915277,-0.5921233753564175,-0.6192298487605925,0.08374152278890287,-0.14209888552949843,-0.8477141653325116,-1.3045206473547997,0.04967341302376925,PD31156a,S004241.l.r.m.c.lib.g.k2.a.t
F1803,-0.8196909223843416,-0.7865566889207083,-1.4170278533258562,-0.40814267607370014,0.10767983955183419,-0.6678715734680778,-0.9638060404646112,-0.7650825793404774,-1.2754952147946232,-0.7865566889207083,-1.200915514622855,-1.1367569840727514,-1.0744565225415117,-0.35512449956344044,-1.0821394888734723,-1.0498342647220633,-1.3469168582453563,-0.5394504094004702,-0.21020161310824625,-2.2574733058635243,-1.4605487018008754,-0.11284909714540779,-1.2829457414514673,-1.3133542311203654,-1.7626105124124398,-0.41947644047975696,PD31157a,S004264.l.r.m.c.lib.g.k2.a.t
F1807,0.015413857058158861,0.0836316397443504,0.7497245792646071,-0.40814267607370014,-0.6245786532098996,0.0836316397443504,0.6030550345386182,-1.5728383111247242,1.2976572112259925,-0.7865566889207083,0.7967725780788937,-0.31933067420615907,-0.47085899511263746,-1.3660592950796373,1.5544352008467857,0.19803543818468697,-0.3442406312337041,0.9087305210221632,0.29200357886048534,-1.3290173382302304,0.4952740207810712,-0.44765145251896094,-1.295866569241628,-0.037686339441100294,0.481052224317846,-1.2442436647044228,PD31158a,S004321.l.r.m.c.lib.g.k2.a.t
F999,-0.1531282067168246,-0.20123053345407743,0.2891986503774754,-0.40814267607370014,-0.35682612563206995,-0.20123053345407743,0.1537667437480698,-0.6076597748379847,-1.2754952147946232,0.16811962298847616,0.8601154472270126,0.3184458061334059,0.6900689211499836,0.7318571377938851,0.34056311228947445,2.5601376267291376,0.29520747314742507,0.45492080547810787,-0.7488080619103449,-0.24259145054834444,1.6241661144063864,0.3624915359007787,-0.40875135831959436,1.9803439104417857,0.0163596349380099,0.03819983441439814,PD31159a,S004350.l.r.m.c.lib.g.k2.a.t
F3111,0.7115971612752294,0.9911460359347324,1.3578267487136784,0.5491828399906786,1.5647285106477162,-0.19994656553182616,0.9911460359347324,1.3805889159970166,1.1958049413664533,-0.372108287410251,-0.06284868823113421,-0.09130780845257291,-0.3504156511051484,0.15052014522586904,0.23667485695316146,0.16809104974931355,0.4373027442371114,-0.6018560623241039,0.4703335995974973,-1.1266200129186505,0.04700977718997,0.882655840871771,-0.1963937599641231,-0.43997397955922835,0.43876122921917915,-1.4205806579633615,PD31160a,S004386.l.r.m.c.lib.g.k2.a.t
F1808,0.17153049229651288,0.5786308531945338,0.8965185041076165,1.2754133531695249,0.10924829294184439,1.3557040855230622,-1.4058056657028428,-0.9731680604467532,-1.2754952147946232,0.5786308531945338,0.9827282826762533,-0.07565974820862738,-0.05047011772503663,0.8416426017749951,0.1488701122665072,1.1706379775969553,-0.02268666888125606,0.10494089160310921,0.5606260773941161,1.7451074062585277,0.942562651592657,2.570227043816113,0.33799971694848213,0.5498234933759539,-0.82902120562213,0.1818835863187449,PD31161a,S004409.l.r.m.c.lib.g.k2.a.t
