gene,mean,variance,fraction_FPKM_ge_0_1
DQ591120,-3.321928094887349,1.232595164407831e-28,0.0
DQ591135,-3.321928094887349,1.232595164407831e-28,0.0
DQ591177,-3.321928094887349,1.232595164407831e-28,0.0
DQ591185,-2.9153092924510973,0.6313786494823618,0.10222222222222223
DQ591196,-3.321928094887349,1.232595164407831e-28,0.0
DQ591212,-3.321928094887349,1.232595164407831e-28,0.0
DQ591221,-3.321928094887349,1.232595164407831e-28,0.0
DQ591231,-3.321928094887349,1.232595164407831e-28,0.0
DQ591243,10.3315276052493,2.6180655430009327,1.0
DQ591255,-3.2785732545426436,0.4210398486145569,0.0044444444444444444
DQ591269,-3.321928094887349,1.232595164407831e-28,0.0
DQ591298,-3.1888181267017393,1.3305678317657172,0.013333333333333334
DQ591313,-3.321928094887349,1.232595164407831e-28,0.0
DQ591331,-3.321928094887349,1.232595164407831e-28,0.0
DQ591334,-3.321928094887349,1.232595164407831e-28,0.0
DQ591368,-3.321928094887349,1.232595164407831e-28,0.0
DQ591386,-3.321928094887349,1.232595164407831e-28,0.0
DQ591415,-2.9987475287581735,2.856402995218914,0.035555555555555556
DQ591438,-3.030484501751758,4.70960377635478,0.017777777777777778
DQ591443,-3.321928094887349,1.232595164407831e-28,0.0
DQ591448,-3.321928094887349,1.232595164407831e-28,0.0
DQ591451,-3.321928094887349,1.232595164407831e-28,0.0
DQ591515,-3.321928094887349,1.232595164407831e-28,0.0
DQ591569,-3.305176575383715,0.0038262239755136093,0.0
DQ591572,-3.321928094887349,1.232595164407831e-28,0.0
DQ591574,-3.2564052927071656,0.9616852236417529,0.0044444444444444444
DQ591577,-3.321928094887349,1.232595164407831e-28,0.0
DQ591603,-3.321928094887349,1.232595164407831e-28,0.0
DQ591605,-3.321928094887349,1.232595164407831e-28,0.0
DQ591628,-3.321928094887349,1.232595164407831e-28,0.0
DQ591647,-2.892534031754685,3.612628632227692,0.04888888888888889
DQ591654,-3.321928094887349,1.232595164407831e-28,0.0
DQ591657,-3.321928094887349,1.232595164407831e-28,0.0
DQ591664,-3.321928094887349,1.232595164407831e-28,0.0
DQ591690,-3.321928094887349,1.232595164407831e-28,0.0
DQ591724,-3.321928094887349,1.232595164407831e-28,0.0
DQ591726,-3.259147546722929,0.8828729790328097,0.0044444444444444444
DQ591728,-3.321928094887349,1.232595164407831e-28,0.0
DQ591735,-3.321928094887349,1.232595164407831e-28,0.0
DQ591737,-3.195233642252418,1.7906820456985135,0.008888888888888889
DQ591744,-3.321928094887349,1.232595164407831e-28,0.0
DQ591781,-3.321928094887349,1.232595164407831e-28,0.0
DQ591785,0.4529799623384152,0.5746555874228387,1.0
DQ591798,-2.097304352932323,15.457552260422403,0.08888888888888889
DQ591811,-3.321928094887349,1.232595164407831e-28,0.0
DQ591818,-3.321928094887349,1.232595164407831e-28,0.0
DQ591858,-3.321928094887349,1.232595164407831e-28,0.0
DQ591868,4.526986104487967,0.25508213930196955,1.0
DQ591901,-3.321928094887349,1.232595164407831e-28,0.0
DQ591916,-3.321928094887349,1.232595164407831e-28,0.0
DQ591967,-3.321928094887349,1.232595164407831e-28,0.0
DQ591995,3.117627160398527,0.43585749358805775,1.0
DQ592014,-3.321928094887349,1.232595164407831e-28,0.0
DQ592082,-3.321928094887349,1.232595164407831e-28,0.0
DQ592096,-3.287453799652809,0.26621885514968263,0.0044444444444444444
DQ592136,-3.321928094887349,1.232595164407831e-28,0.0
DQ592142,-3.321928094887349,1.232595164407831e-28,0.0
DQ592147,-3.321928094887349,1.232595164407831e-28,0.0
DQ592148,-3.232378201273861,1.7962970919459664,0.0044444444444444444
DQ592190,-3.321928094887349,1.232595164407831e-28,0.0
DQ592196,-3.2398360482102255,1.5095593245911358,0.0044444444444444444
DQ592197,-3.321928094887349,1.232595164407831e-28,0.0
DQ592203,-3.321928094887349,1.232595164407831e-28,0.0
DQ592204,-3.0838980946381276,0.28831730397932026,0.13777777777777778
DQ592221,-3.321928094887349,1.232595164407831e-28,0.0
DQ592249,-3.321928094887349,1.232595164407831e-28,0.0
DQ592264,-3.321928094887349,1.232595164407831e-28,0.0
DQ592269,-1.8037120249725573,8.866708619930087,0.2088888888888889
DQ592276,-3.226294237235446,2.048666979382175,0.0044444444444444444
DQ592298,-3.321928094887349,1.232595164407831e-28,0.0
DQ592322,-3.321928094887349,1.232595164407831e-28,0.0
DQ592332,-3.321928094887349,1.232595164407831e-28,0.0
DQ592342,-3.321928094887349,1.232595164407831e-28,0.0
DQ592358,-3.321928094887349,1.232595164407831e-28,0.0
DQ592375,-3.321928094887349,1.232595164407831e-28,0.0
DQ592376,-3.2925997116428127,0.19267451027740332,0.0044444444444444444
DQ592381,-3.321928094887349,1.232595164407831e-28,0.0
DQ592387,-3.321928094887349,1.232595164407831e-28,0.0
DQ592403,-3.321928094887349,1.232595164407831e-28,0.0
DQ592404,-3.321928094887349,1.232595164407831e-28,0.0
DQ592409,-3.321928094887349,1.232595164407831e-28,0.0
DQ592427,-3.321928094887349,1.232595164407831e-28,0.0
DQ592438,-3.321928094887349,1.232595164407831e-28,0.0
DQ592442,-3.1346874500900666,0.05132868965548457,0.0
DQ592447,-3.321928094887349,1.232595164407831e-28,0.0
DQ592450,-3.321928094887349,1.232595164407831e-28,0.0
DQ592472,-3.321928094887349,1.232595164407831e-28,0.0
DQ592483,-3.321928094887349,1.232595164407831e-28,0.0
DQ592502,-3.254392816784085,1.021667088620704,0.0044444444444444444
DQ592578,-3.321928094887349,1.232595164407831e-28,0.0
DQ592588,-3.321928094887349,1.232595164407831e-28,0.0
DQ592626,-3.321928094887349,1.232595164407831e-28,0.0
DQ592649,-3.321928094887349,1.232595164407831e-28,0.0
DQ592653,-3.321928094887349,1.232595164407831e-28,0.0
DQ592671,-3.321928094887349,1.232595164407831e-28,0.0
DQ592678,-3.321928094887349,1.232595164407831e-28,0.0
DQ592682,-2.9067883092331246,7.600265090973779,0.022222222222222223
DQ592688,-3.321928094887349,1.232595164407831e-28,0.0
DQ592690,-3.2491034551293185,1.1879679069187177,0.0044444444444444444
DQ592691,-3.321928094887349,1.232595164407831e-28,0.0
DQ592693,-3.321928094887349,1.232595164407831e-28,0.0
DQ592694,-3.321928094887349,1.232595164407831e-28,0.0
DQ592701,-3.321928094887349,1.232595164407831e-28,0.0
DQ592711,-3.321928094887349,1.232595164407831e-28,0.0
DQ592713,-3.321928094887349,1.232595164407831e-28,0.0
DQ592725,-3.321928094887349,1.232595164407831e-28,0.0
DQ592816,-3.1287486435710816,0.10702998835366637,0.04
DQ592825,-3.321928094887349,1.232595164407831e-28,0.0
DQ592861,-3.321928094887349,1.232595164407831e-28,0.0
DQ592872,-3.321928094887349,1.232595164407831e-28,0.0
DQ592882,-3.321928094887349,1.232595164407831e-28,0.0
DQ592889,-3.2091907097256165,1.421803928658568,0.008888888888888889
DQ592890,-3.321928094887349,1.232595164407831e-28,0.0
DQ592892,-3.321928094887349,1.232595164407831e-28,0.0
DQ592901,-3.321928094887349,1.232595164407831e-28,0.0
DQ592933,-3.321928094887349,1.232595164407831e-28,0.0
DQ592944,-3.321928094887349,1.232595164407831e-28,0.0
DQ592948,-3.321928094887349,1.232595164407831e-28,0.0
DQ592953,-3.321928094887349,1.232595164407831e-28,0.0
DQ592963,-3.321928094887349,1.232595164407831e-28,0.0
DQ592978,-3.321928094887349,1.232595164407831e-28,0.0
DQ593010,-3.321928094887349,1.232595164407831e-28,0.0
DQ593032,-2.0804528502681663,9.407459618230968,0.14222222222222222
DQ593039,-3.321928094887349,1.232595164407831e-28,0.0
DQ593048,13.02736026318627,45.680554253198196,0.8622222222222222
DQ593049,-3.321928094887349,1.232595164407831e-28,0.0
DQ593099,-3.321928094887349,1.232595164407831e-28,0.0
DQ593112,-3.321928094887349,1.232595164407831e-28,0.0
DQ593116,-1.6424250027047065,8.422087416468576,0.2577777777777778
DQ593143,-3.321928094887349,1.232595164407831e-28,0.0
DQ593161,-3.321928094887349,1.232595164407831e-28,0.0
DQ593162,-3.321928094887349,1.232595164407831e-28,0.0
DQ593172,-3.321928094887349,1.232595164407831e-28,0.0
DQ593177,-3.321928094887349,1.232595164407831e-28,0.0
DQ593188,-3.321928094887349,1.232595164407831e-28,0.0
DQ593201,-3.321928094887349,1.232595164407831e-28,0.0
DQ593205,-3.321928094887349,1.232595164407831e-28,0.0
DQ593224,-3.238317930429857,1.5659077505364247,0.0044444444444444444
DQ593239,-3.321928094887349,1.232595164407831e-28,0.0
DQ593240,-3.321928094887349,1.232595164407831e-28,0.0
DQ593269,-3.321928094887349,1.232595164407831e-28,0.0
DQ593272,-3.321928094887349,1.232595164407831e-28,0.0
DQ593302,-3.2365898421321995,1.6313062938596297,0.0044444444444444444
DQ593310,-2.7723434895285943,11.03687430614294,0.02666666666666667
DQ593311,-3.321928094887349,1.232595164407831e-28,0.0
DQ593323,-3.321928094887349,1.232595164407831e-28,0.0
DQ593342,-3.321928094887349,1.232595164407831e-28,0.0
DQ593350,-3.2437433888016,1.369278011520195,0.0044444444444444444
DQ593353,-3.2589756764258038,0.8877135657952938,0.0044444444444444444
DQ593358,-3.321928094887349,1.232595164407831e-28,0.0
DQ593367,-3.321928094887349,1.232595164407831e-28,0.0
DQ593368,-3.321928094887349,1.232595164407831e-28,0.0
DQ593386,-3.321928094887349,1.232595164407831e-28,0.0
DQ593408,-3.321928094887349,1.232595164407831e-28,0.0
DQ593423,-3.321928094887349,1.232595164407831e-28,0.0
DQ593430,-3.321928094887349,1.232595164407831e-28,0.0
DQ593431,-3.321928094887349,1.232595164407831e-28,0.0
DQ593432,-1.8916341088872177,1.1741140122761788,0.6133333333333333
DQ593444,-3.240655768329093,1.4795627983789712,0.0044444444444444444
DQ593451,-3.2331498261761533,1.7654741429600438,0.0044444444444444444
DQ593458,-3.321928094887349,1.232595164407831e-28,0.0
DQ593469,-3.321928094887349,1.232595164407831e-28,0.0
DQ593480,-3.008859969474593,4.3436996048867895,0.022222222222222223
DQ593488,-3.321928094887349,1.232595164407831e-28,0.0
DQ593490,-3.321928094887349,1.232595164407831e-28,0.0
DQ593508,-3.316939458829351,0.0014086807396098892,0.0
DQ593531,-3.321928094887349,1.232595164407831e-28,0.0
DQ593554,-3.321928094887349,1.232595164407831e-28,0.0
DQ593558,-3.321928094887349,1.232595164407831e-28,0.0
DQ593583,-3.321928094887349,1.232595164407831e-28,0.0
DQ593611,-3.2579755820168685,0.9161429541485916,0.0044444444444444444
DQ593627,-3.321928094887349,1.232595164407831e-28,0.0
DQ593630,-3.321928094887349,1.232595164407831e-28,0.0
DQ593686,-3.2987365092863303,0.012723049236521594,0.0
DQ593719,-3.321928094887349,1.232595164407831e-28,0.0
DQ593740,-3.321928094887349,1.232595164407831e-28,0.0
DQ593762,-3.214845040772491,1.2816856605333826,0.008888888888888889
DQ593779,-3.321928094887349,1.232595164407831e-28,0.0
DQ593827,-3.321928094887349,1.232595164407831e-28,0.0
DQ593832,-3.321928094887349,1.232595164407831e-28,0.0
DQ593864,-3.321928094887349,1.232595164407831e-28,0.0
DQ593866,-3.321928094887349,1.232595164407831e-28,0.0
DQ593878,-3.321928094887349,1.232595164407831e-28,0.0
DQ593900,-3.321928094887349,1.232595164407831e-28,0.0
DQ593902,-3.321928094887349,1.232595164407831e-28,0.0
DQ593908,-3.321928094887349,1.232595164407831e-28,0.0
DQ593909,-3.321928094887349,1.232595164407831e-28,0.0
DQ593937,-3.321928094887349,1.232595164407831e-28,0.0
DQ593945,-3.321928094887349,1.232595164407831e-28,0.0
DQ593983,-3.321928094887349,1.232595164407831e-28,0.0
DQ593990,-3.321928094887349,1.232595164407831e-28,0.0
DQ593994,-3.321928094887349,1.232595164407831e-28,0.0
DQ594004,-3.321928094887349,1.232595164407831e-28,0.0
DQ594020,-2.7571289447142675,8.689386089231533,0.035555555555555556
DQ594024,-3.321928094887349,1.232595164407831e-28,0.0
DQ594032,-3.321928094887349,1.232595164407831e-28,0.0
DQ594059,-3.321928094887349,1.232595164407831e-28,0.0
DQ594073,-3.321928094887349,1.232595164407831e-28,0.0
DQ594077,-3.321928094887349,1.232595164407831e-28,0.0
DQ594093,-3.321928094887349,1.232595164407831e-28,0.0
DQ594165,-3.321928094887349,1.232595164407831e-28,0.0
DQ594177,-3.321928094887349,1.232595164407831e-28,0.0
DQ594187,-3.095089284135178,2.8492117622779083,0.017777777777777778
DQ594214,-3.321928094887349,1.232595164407831e-28,0.0
DQ594218,-3.321928094887349,1.232595164407831e-28,0.0
DQ594261,-3.321928094887349,1.232595164407831e-28,0.0
DQ594271,-3.321928094887349,1.232595164407831e-28,0.0
DQ594272,-3.321928094887349,1.232595164407831e-28,0.0
DQ594288,-3.321928094887349,1.232595164407831e-28,0.0
DQ594306,-3.321928094887349,1.232595164407831e-28,0.0
DQ594309,-3.321928094887349,1.232595164407831e-28,0.0
DQ594329,-3.321928094887349,1.232595164407831e-28,0.0
DQ594337,-3.321928094887349,1.232595164407831e-28,0.0
DQ594352,-3.321928094887349,1.232595164407831e-28,0.0
DQ594366,-2.0793933160971605,0.5319778315322778,0.5822222222222222
DQ594374,-3.321928094887349,1.232595164407831e-28,0.0
DQ594380,-3.321928094887349,1.232595164407831e-28,0.0
DQ594388,-3.321928094887349,1.232595164407831e-28,0.0
DQ594390,-3.321928094887349,1.232595164407831e-28,0.0
DQ594400,-3.321928094887349,1.232595164407831e-28,0.0
DQ594410,-3.321928094887349,1.232595164407831e-28,0.0
DQ594427,-3.321928094887349,1.232595164407831e-28,0.0
DQ594437,-3.321928094887349,1.232595164407831e-28,0.0
DQ594439,-3.321928094887349,1.232595164407831e-28,0.0
DQ594441,-3.321928094887349,1.232595164407831e-28,0.0
DQ594459,-3.321928094887349,1.232595164407831e-28,0.0
DQ594464,-3.321928094887349,1.232595164407831e-28,0.0
DQ594520,-3.321928094887349,1.232595164407831e-28,0.0
DQ594524,-3.321928094887349,1.232595164407831e-28,0.0
DQ594539,-3.321928094887349,1.232595164407831e-28,0.0
DQ594543,-3.321928094887349,1.232595164407831e-28,0.0
DQ594563,-3.321928094887349,1.232595164407831e-28,0.0
DQ594570,-3.321928094887349,1.232595164407831e-28,0.0
DQ594571,-3.321928094887349,1.232595164407831e-28,0.0
DQ594604,-3.321928094887349,1.232595164407831e-28,0.0
DQ594609,-3.321928094887349,1.232595164407831e-28,0.0
DQ594620,-3.321928094887349,1.232595164407831e-28,0.0
DQ594629,-3.321928094887349,1.232595164407831e-28,0.0
DQ594633,-3.321928094887349,1.232595164407831e-28,0.0
DQ594665,-3.321928094887349,1.232595164407831e-28,0.0
DQ594666,-3.321928094887349,1.232595164407831e-28,0.0
DQ594669,-3.321928094887349,1.232595164407831e-28,0.0
DQ594674,-3.321928094887349,1.232595164407831e-28,0.0
DQ594682,-3.321928094887349,1.232595164407831e-28,0.0
DQ594696,-2.686969317665043,9.693401662186934,0.04
DQ594725,-3.321928094887349,1.232595164407831e-28,0.0
DQ594732,-3.321928094887349,1.232595164407831e-28,0.0
DQ594736,-3.321928094887349,1.232595164407831e-28,0.0
DQ594762,-3.321928094887349,1.232595164407831e-28,0.0
DQ594771,-2.833402475173822,6.529161009036415,0.035555555555555556
DQ594776,-3.321928094887349,1.232595164407831e-28,0.0
DQ594785,-3.321928094887349,1.232595164407831e-28,0.0
DQ594789,-3.321928094887349,1.232595164407831e-28,0.0
DQ594798,-3.321928094887349,1.232595164407831e-28,0.0
DQ594820,-3.239930051497931,1.5061041228112628,0.0044444444444444444
DQ594829,-3.321928094887349,1.232595164407831e-28,0.0
DQ594840,-3.321928094887349,1.232595164407831e-28,0.0
DQ594846,-3.321928094887349,1.232595164407831e-28,0.0
DQ594870,-3.321928094887349,1.232595164407831e-28,0.0
DQ594916,-2.468824362682005,0.5656483774968244,0.38222222222222224
DQ594917,-2.8452373007283165,1.6256757305413885,0.1288888888888889
DQ594922,-3.321928094887349,1.232595164407831e-28,0.0
DQ594923,-3.321928094887349,1.232595164407831e-28,0.0
DQ594941,-3.321928094887349,1.232595164407831e-28,0.0
DQ594965,-3.321928094887349,1.232595164407831e-28,0.0
DQ594967,0.6514048579177757,0.3888409391195717,1.0
DQ594981,-3.321928094887349,1.232595164407831e-28,0.0
DQ594995,-3.321928094887349,1.232595164407831e-28,0.0
DQ595000,-2.3902530442257466,14.183836176914886,0.057777777777777775
DQ595005,-3.321928094887349,1.232595164407831e-28,0.0
DQ595015,-3.321928094887349,1.232595164407831e-28,0.0
DQ595017,-3.321928094887349,1.232595164407831e-28,0.0
DQ595025,-3.321928094887349,1.232595164407831e-28,0.0
DQ595026,-3.321928094887349,1.232595164407831e-28,0.0
DQ595048,-3.321928094887349,1.232595164407831e-28,0.0
DQ595052,-3.321928094887349,1.232595164407831e-28,0.0
DQ595055,-3.321928094887349,1.232595164407831e-28,0.0
DQ595057,-3.321928094887349,1.232595164407831e-28,0.0
DQ595058,-3.321928094887349,1.232595164407831e-28,0.0
DQ595071,-3.321928094887349,1.232595164407831e-28,0.0
DQ595081,-3.321928094887349,1.232595164407831e-28,0.0
DQ595091,-3.321928094887349,1.232595164407831e-28,0.0
DQ595101,-3.277047835290584,0.4511892451299589,0.0044444444444444444
DQ595103,1.2679707577356747,0.5182753229026593,1.0
DQ595107,-3.321928094887349,1.232595164407831e-28,0.0
DQ595116,-3.321928094887349,1.232595164407831e-28,0.0
DQ595146,-3.321928094887349,1.232595164407831e-28,0.0
DQ595165,-3.321928094887349,1.232595164407831e-28,0.0
DQ595173,-3.321928094887349,1.232595164407831e-28,0.0
DQ595182,-3.321928094887349,1.232595164407831e-28,0.0
DQ595190,-3.321928094887349,1.232595164407831e-28,0.0
DQ595191,-3.321928094887349,1.232595164407831e-28,0.0
DQ595216,-3.321928094887349,1.232595164407831e-28,0.0
DQ595234,-3.321928094887349,1.232595164407831e-28,0.0
DQ595261,-3.321928094887349,1.232595164407831e-28,0.0
DQ595265,-3.321928094887349,1.232595164407831e-28,0.0
DQ595303,-3.321928094887349,1.232595164407831e-28,0.0
DQ595317,-3.321928094887349,1.232595164407831e-28,0.0
DQ595346,-3.321928094887349,1.232595164407831e-28,0.0
DQ595361,-3.321928094887349,1.232595164407831e-28,0.0
DQ595383,-3.321928094887349,1.232595164407831e-28,0.0
DQ595396,-3.321928094887349,1.232595164407831e-28,0.0
DQ595400,-3.321928094887349,1.232595164407831e-28,0.0
DQ595407,-3.321928094887349,1.232595164407831e-28,0.0
DQ595416,-3.321928094887349,1.232595164407831e-28,0.0
DQ595418,-3.2452119988495003,1.3183205036486083,0.0044444444444444444
DQ595419,-3.321928094887349,1.232595164407831e-28,0.0
DQ595448,-3.321928094887349,1.232595164407831e-28,0.0
DQ595458,-3.0667705979918427,4.851781324105175,0.013333333333333334
DQ595483,-3.321928094887349,1.232595164407831e-28,0.0
DQ595494,-3.2654046792599787,0.7156568191773249,0.0044444444444444444
DQ595532,-3.321928094887349,1.232595164407831e-28,0.0
DQ595533,-3.321928094887349,1.232595164407831e-28,0.0
DQ595538,-3.321928094887349,1.232595164407831e-28,0.0
DQ595554,-3.321928094887349,1.232595164407831e-28,0.0
DQ595559,-3.321928094887349,1.232595164407831e-28,0.0
DQ595564,-3.321928094887349,1.232595164407831e-28,0.0
DQ595579,-3.321928094887349,1.232595164407831e-28,0.0
DQ595581,-3.2388503183457433,1.5460293979417559,0.0044444444444444444
DQ595590,-3.321928094887349,1.232595164407831e-28,0.0
DQ595602,-3.321928094887349,1.232595164407831e-28,0.0
DQ595616,-3.321928094887349,1.232595164407831e-28,0.0
DQ595618,-3.321928094887349,1.232595164407831e-28,0.0
DQ595631,-3.321928094887349,1.232595164407831e-28,0.0
DQ595648,-3.321928094887349,1.232595164407831e-28,0.0
DQ595661,-3.321928094887349,1.232595164407831e-28,0.0
DQ595670,-3.321928094887349,1.232595164407831e-28,0.0
DQ595672,-3.321928094887349,1.232595164407831e-28,0.0
DQ595715,-3.321928094887349,1.232595164407831e-28,0.0
DQ595724,-3.321928094887349,1.232595164407831e-28,0.0
DQ595731,-3.269249769833145,0.6216013284356912,0.0044444444444444444
DQ595739,-3.2764229061856738,0.4638417725256325,0.0044444444444444444
DQ595741,-2.9821149172250263,5.102661504322819,0.022222222222222223
DQ595753,-3.0598413575138026,3.068509539024569,0.022222222222222223
DQ595776,-2.670550528618214,0.30341489056834203,0.26222222222222225
DQ595780,-3.321928094887349,1.232595164407831e-28,0.0
DQ595787,-3.321928094887349,1.232595164407831e-28,0.0
DQ595806,-3.321928094887349,1.232595164407831e-28,0.0
DQ595824,-3.321928094887349,1.232595164407831e-28,0.0
DQ595836,-3.256886053077954,0.9476246534126587,0.0044444444444444444
DQ595853,-3.321928094887349,1.232595164407831e-28,0.0
DQ595884,-3.321928094887349,1.232595164407831e-28,0.0
DQ595889,-3.321928094887349,1.232595164407831e-28,0.0
DQ595898,-3.141329620043348,1.8130538193278247,0.017777777777777778
DQ595911,-3.321928094887349,1.232595164407831e-28,0.0
DQ595950,-3.321928094887349,1.232595164407831e-28,0.0
DQ595965,-3.321928094887349,1.232595164407831e-28,0.0
DQ595979,-3.321928094887349,1.232595164407831e-28,0.0
DQ595980,-3.2072990812908144,1.4655604282099866,0.008888888888888889
DQ596002,-3.321928094887349,1.232595164407831e-28,0.0
DQ596015,-3.321928094887349,1.232595164407831e-28,0.0
DQ596018,-3.321928094887349,1.232595164407831e-28,0.0
DQ596025,-2.968630275447517,6.904492276925398,0.017777777777777778
DQ596041,-3.321928094887349,1.232595164407831e-28,0.0
DQ596042,-3.321928094887349,1.232595164407831e-28,0.0
DQ596057,-3.321928094887349,1.232595164407831e-28,0.0
DQ596066,-3.321928094887349,1.232595164407831e-28,0.0
DQ596074,-3.2543859849372945,1.0218738020971898,0.0044444444444444444
DQ596092,-3.321928094887349,1.232595164407831e-28,0.0
DQ596094,-3.321928094887349,1.232595164407831e-28,0.0
DQ596095,-3.321928094887349,1.232595164407831e-28,0.0
DQ596112,-3.321928094887349,1.232595164407831e-28,0.0
DQ596114,-3.321928094887349,1.232595164407831e-28,0.0
DQ596118,-3.321928094887349,1.232595164407831e-28,0.0
DQ596138,-3.321928094887349,1.232595164407831e-28,0.0
DQ596139,-3.321928094887349,1.232595164407831e-28,0.0
DQ596147,-3.3125400432751095,0.0063579134365411875,0.0
DQ596150,-3.321928094887349,1.232595164407831e-28,0.0
DQ596164,-3.321928094887349,1.232595164407831e-28,0.0
DQ596183,-3.2343225757317464,1.7191388449810698,0.0044444444444444444
DQ596206,-3.321928094887349,1.232595164407831e-28,0.0
DQ596214,-3.321928094887349,1.232595164407831e-28,0.0
DQ596227,-3.321928094887349,1.232595164407831e-28,0.0
DQ596229,-3.321928094887349,1.232595164407831e-28,0.0
DQ596274,-3.296832815719327,0.04685533568526225,0.013333333333333334
DQ596290,-3.321928094887349,1.232595164407831e-28,0.0
DQ596292,-3.321928094887349,1.232595164407831e-28,0.0
DQ596303,-3.321928094887349,1.232595164407831e-28,0.0
DQ596319,-3.321928094887349,1.232595164407831e-28,0.0
DQ596352,-3.321928094887349,1.232595164407831e-28,0.0
DQ596355,-3.321928094887349,1.232595164407831e-28,0.0
DQ596375,-3.321928094887349,1.232595164407831e-28,0.0
DQ596377,-3.321928094887349,1.232595164407831e-28,0.0
DQ596379,-3.321928094887349,1.232595164407831e-28,0.0
DQ596393,-3.321928094887349,1.232595164407831e-28,0.0
DQ596454,-3.321928094887349,1.232595164407831e-28,0.0
DQ596473,-3.321928094887349,1.232595164407831e-28,0.0
DQ596480,-3.321928094887349,1.232595164407831e-28,0.0
DQ596486,-3.2194477825514793,0.587408107110645,0.017777777777777778
DQ596488,-3.321928094887349,1.232595164407831e-28,0.0
DQ596502,-3.321928094887349,1.232595164407831e-28,0.0
DQ596518,-3.321928094887349,1.232595164407831e-28,0.0
DQ596527,-2.650646159878482,0.2597833211574617,0.23555555555555555
DQ596531,-3.321928094887349,1.232595164407831e-28,0.0
DQ596554,-3.321928094887349,1.232595164407831e-28,0.0
DQ596562,-3.321928094887349,1.232595164407831e-28,0.0
DQ596584,-3.321928094887349,1.232595164407831e-28,0.0
DQ596604,-3.321928094887349,1.232595164407831e-28,0.0
DQ596613,-2.782281006587107,4.415106778654377,0.06222222222222222
DQ596630,-3.321928094887349,1.232595164407831e-28,0.0
DQ596631,-3.321928094887349,1.232595164407831e-28,0.0
DQ596633,-3.253934573394593,1.0355786481568692,0.0044444444444444444
DQ596646,-0.08146507879996778,0.4809851096945122,0.9955555555555555
DQ596653,-3.321928094887349,1.232595164407831e-28,0.0
DQ596658,-3.321928094887349,1.232595164407831e-28,0.0
DQ596663,-3.321928094887349,1.232595164407831e-28,0.0
DQ596667,-3.321928094887349,1.232595164407831e-28,0.0
DQ596669,-3.321928094887349,1.232595164407831e-28,0.0
DQ596681,-3.321928094887349,1.232595164407831e-28,0.0
DQ596684,-3.321928094887349,1.232595164407831e-28,0.0
DQ596686,-3.321928094887349,1.232595164407831e-28,0.0
DQ596700,-3.321928094887349,1.232595164407831e-28,0.0
DQ596703,-3.321928094887349,1.232595164407831e-28,0.0
DQ596707,-3.321928094887349,1.232595164407831e-28,0.0
DQ596725,-3.321928094887349,1.232595164407831e-28,0.0
DQ596753,-3.321928094887349,1.232595164407831e-28,0.0
DQ596759,-3.321928094887349,1.232595164407831e-28,0.0
DQ596761,-3.321928094887349,1.232595164407831e-28,0.0
DQ596791,-3.092450816832045,2.9310862696324267,0.017777777777777778
DQ596795,-3.321928094887349,1.232595164407831e-28,0.0
DQ596802,-3.252513902280173,1.0793059503085998,0.0044444444444444444
DQ596816,-2.9165172424642574,5.135461991579136,0.03111111111111111
DQ596823,-3.321928094887349,1.232595164407831e-28,0.0
DQ596865,-3.321928094887349,1.232595164407831e-28,0.0
DQ596869,-3.2512148246409973,1.1200821159211571,0.0044444444444444444
DQ596877,-3.321928094887349,1.232595164407831e-28,0.0
DQ596879,-3.321928094887349,1.232595164407831e-28,0.0
DQ596915,-3.321928094887349,1.232595164407831e-28,0.0
DQ596925,-3.321928094887349,1.232595164407831e-28,0.0
DQ596928,-3.321928094887349,1.232595164407831e-28,0.0
DQ596932,-3.321928094887349,1.232595164407831e-28,0.0
DQ596939,-3.321928094887349,1.232595164407831e-28,0.0
DQ596940,-3.321928094887349,1.232595164407831e-28,0.0
DQ596942,-3.321928094887349,1.232595164407831e-28,0.0
DQ596958,-3.321928094887349,1.232595164407831e-28,0.0
DQ596965,-3.321928094887349,1.232595164407831e-28,0.0
DQ596967,-3.321928094887349,1.232595164407831e-28,0.0
DQ597024,-3.1934302654431743,1.8416154565494272,0.008888888888888889
DQ597035,-3.321928094887349,1.232595164407831e-28,0.0
DQ597036,-3.321928094887349,1.232595164407831e-28,0.0
DQ597052,-3.321928094887349,1.232595164407831e-28,0.0
DQ597061,-3.321928094887349,1.232595164407831e-28,0.0
DQ597063,-3.24430335531042,1.349734443542528,0.0044444444444444444
DQ597072,-3.321928094887349,1.232595164407831e-28,0.0
DQ597104,-3.321928094887349,1.232595164407831e-28,0.0
DQ597108,-3.321928094887349,1.232595164407831e-28,0.0
DQ597117,-3.321928094887349,1.232595164407831e-28,0.0
DQ597124,-3.321928094887349,1.232595164407831e-28,0.0
DQ597137,-3.321928094887349,1.232595164407831e-28,0.0
DQ597149,-3.321928094887349,1.232595164407831e-28,0.0
DQ597164,-3.321928094887349,1.232595164407831e-28,0.0
DQ597182,-3.321928094887349,1.232595164407831e-28,0.0
DQ597186,-3.321928094887349,1.232595164407831e-28,0.0
DQ597187,-3.321928094887349,1.232595164407831e-28,0.0
DQ597188,-3.2541486101114185,0.3440763752354835,0.013333333333333334
DQ597216,-3.321928094887349,1.232595164407831e-28,0.0
DQ597217,-3.321928094887349,1.232595164407831e-28,0.0
