outcome,iteration,N,genes,beta,abs_t,mean_matching_distance,max_matching_distance
HRDetect_probability,82,225,L13714;WDR63;SULT1C4;TRIM46;HOXB5;HIST1H2BF;AX747628;CCL16;ZNF815P,-0.3024793510837734,3.862557058831161,0.057734703391186075,0.16255722915824328
HRDetect_probability,83,225,AB306139;TMCC1-AS1;LINC00861;ADAMTS14;OR2A7;RN7SK;DIP2A-IT1;AX747440;LINC-PINT,0.09162676500482964,1.0832019142199176,0.04564033506205392,0.16112580067202115
HRDetect_probability,84,225,ADCY2;AK294189;AK056584;RNF207;CPS1;AQP9;LOC388242;RP5-1071N3.1;LNP1,0.2990513191442327,3.311389121987567,0.06754046906948966,0.1910166719886842
HRDetect_probability,85,225,FBN2;MGC13053;MYO3B;PDE2A;SV2B;VASH2;SLCO1C1;FAM186B;VILL,-0.15412925140890224,2.0680972914443907,0.05376780310366311,0.12689654266212402
HRDetect_probability,86,225,SNORD58C;CDHR4;SV2B;FAM110D;PDE1C;RNF128;LINC00612;AK095880;AK027237,-0.06412742249457959,0.8074318198555175,0.055642378928597545,0.19274884143338958
HRDetect_probability,87,225,MSX2;ECT2L;DNASE1L3;LGI2;HES2;AL832891;RPL29P2;BC047364;ZNF736,-0.2764756476192539,3.541800164384128,0.052464276158846475,0.19558589658370915
HRDetect_probability,88,225,SERPINA5;AK294189;JQ778266;CACNA1H;CITED1;IBSP;AX746653;FSCN3;ZNF815P,-0.032790753924209,0.3615565823046644,0.06203650822936879,0.1955289264800642
HRDetect_probability,89,225,DUSP9;AX747440;LUCAT1;ZNF714;FAM90A1;RNF128;TMC1;BC013681;KCNK13,0.23438762725511994,3.3070567144495513,0.038344823837184384,0.0702449816353608
HRDetect_probability,90,225,C19orf33;AK128734;NOVA1;PVRL3;FAM132A;TMEM71;FAM27E3;AX746765;FLJ37453,0.06138195392162373,0.84726051133845,0.050186153575065014,0.1543385886597597
HRDetect_probability,91,225,FOXI1;LOC399715;NGF;TOX2;FAM90A1;MYBL1;AX746653;AX747516;LOC646762,0.17756907415104978,2.58166384760853,0.04444325638376838,0.1056119968662296
HRDetect_probability,92,225,MNX1-AS1;AX746867;SV2B;TMEM74B;DQ580140;TIGIT;L1TD1;AK095880;ZNF493,-0.09286414518232469,1.1697846270941394,0.056673833257517466,0.18331198925416647
HRDetect_probability,93,225,TCR;ERICH6;HIST1H2BE;RBM12B-AS1;MATN4;ENHO;GRM6;AX746484;ZNF846,0.2500478763928487,3.5204687914634243,0.04991732042518501,0.20275988903268372
HRDetect_probability,94,225,CT83;LOXHD1;TNNC2;SLC47A1;GPR25;SYNDIG1;BX648695;AK092619;ST13P4,0.14119369086280828,1.5200687179723125,0.046692380388800594,0.12568001432028308
HRDetect_probability,95,225,AF327020;AC091878.1;RP11-16E12.2;KATNAL2;GPIHBP1;LAMA3;BC039319;BC043227;ARL17A,-0.032898048872360613,0.387083573502754,0.05228120840263797,0.16010227011262046
HRDetect_probability,96,225,L13714;LINC00671;LINC00865;POLQ;PROX1;MGAT3;AX748052;LRP2BP;ACVR2B,0.11249764356858089,1.721841699180706,0.05595327399740001,0.20410392904676464
HRDetect_probability,97,225,CIDEC;FAM106A;APOBEC3B-AS1;AK097370;UPK3A;FAM222A;AC159540.1;KIF9-AS1;TRAF3IP2-AS1,-0.07443544248541173,0.9295268570948694,0.06901448999336822,0.19529870691091697
HRDetect_probability,98,225,NMU;BC047364;PHOSPHO2-KLHL23;AK124516;FCRL3;TNNI2;AL050085;BC047644;RP5-1125A11.1,0.13818840518838818,1.8634047255887722,0.04997065178015311,0.19043520807184205
HRDetect_probability,99,225,CAPN6;LINC00664;HP08777;HRH2;DLX4;LIPH;AL360183;C21orf62;PI4KAP2,0.1411240821963239,1.8214152075295131,0.058856774203022676,0.20961413303185517
HRDetect_probability,100,225,CLPSL2;AK123421;USP32P1;ZNF285;DIRAS3;CES1;AK307870;SLC3A1;RELL2,-0.30461028757083597,3.729386999878509,0.0674715580643654,0.19589227174527477
HRDetect_probability,101,225,KIF1A;AC005594.3;FAM90A1;PSD;EU599571;KLHL13;AANAT;SRRM5;ZNF780B,0.23197178648378972,3.1140487392857006,0.04616592078441091,0.12736525268910664
HRDetect_probability,102,225,GSTM1;PA2G4P4;PNCK;TOX2;EPHA10;NOXO1;C15orf26;FAM106A;CA5B,0.12157511303707495,1.3491749897328735,0.059127122430540476,0.17335217120684235
HRDetect_probability,103,225,BC073930;AK026905;P2RY12;MPP3;HES2;TIGIT;DQ574806;CR749668;MED14OS,-0.10454243022538906,1.4955356612509365,0.049368529963159664,0.14716022967583003
HRDetect_probability,104,225,MIR8086;ELMOD1;NLGN4X;TMC7;TCRBV20S1A1N2;MORN3;RP11-290F20.1;LINC00907;ZNF433,0.009831979935232521,0.11159981707607712,0.0508109458571905,0.1365632339326546
HRDetect_probability,105,225,HW120475;AX748190;BC034319;FSD1L;FZD10;ANGPT1;TMC1;TTLL13;C8orf37,0.25656457612536326,3.2148399749793004,0.05783045838440363,0.1975198765304391
HRDetect_probability,106,225,KLK11;MYH7B;USP32P1;RGS18;HOXB-AS3;GPR27;ANKK1;AK123421;LPIN3,-0.0809964874448232,1.1567316321724852,0.05217002037616947,0.15139666239818372
HRDetect_probability,107,225,SPIB;RP5-1071N3.1;BCL2L10;RNA28S5;LIN7A;TMCC2;BX248253;TTC16;ZNF175,-0.03231427520490282,0.4218505468480369,0.058363548190474734,0.2054054918030909
HRDetect_probability,108,225,DM110819;AK127919;FAM90A1;GRAMD1B;HP08777;VPS37D;FLJ44313;SPAG5-AS1;EFCAB10,0.17257416170141357,2.234068491786619,0.04635659617728379,0.1668600736931869
